prem_id	premise	hypothesis_id	hypothesis	label
prem138	It was a great pleasure to reach the top.	prem138_hyp0	When we reached the top, the views were beautiful.	0
prem138	It was a great pleasure to reach the top.	prem138_hyp1	Achieving goals is amazing	1
prem138	It was a great pleasure to reach the top.	prem138_hyp2	We didn't make it to the top because Mikel broke his leg.	2
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotricity...	prem139_hyp0	Among the courses, modern abstract art is the best, Mikel has already signed up.	0
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotricity...	prem139_hyp1	The goal of the courses is always to teach people new things.	1
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotricity...	prem139_hyp2	Courses are useless because people don't learn anything unless they work.	2
prem140	He has made deep reflections about the state of our art.	prem140_hyp0	We have talked a lot about our art.	0
prem140	He has made deep reflections about the state of our art.	prem140_hyp1	Each person's art is unique.	1
prem140	He has made deep reflections about the state of our art.	prem140_hyp2	We don't care about our art.	2
prem141	More activities have been organized this week as part of the anti-capitalist campaign.	prem141_hyp0	Among the new initiatives, there is a concert.	0
prem141	More activities have been organized this week as part of the anti-capitalist campaign.	prem141_hyp1	Anti-capitalist campaigns and anti-socialist campaigns are opposites.	1
prem141	More activities have been organized this week as part of the anti-capitalist campaign.	prem141_hyp2	The anti-capitalist campaign has been cancelled, as no one showed up.	2
prem142	"To change these addresses, you need to access the ""My Data"" section in the electronic portal."	prem142_hyp0	"After entering my Data, you need to press the ""OK"" button."	0
prem142	"To change these addresses, you need to access the ""My Data"" section in the electronic portal."	prem142_hyp1	Email addresses are used to send messages.	1
prem142	"To change these addresses, you need to access the ""My Data"" section in the electronic portal."	prem142_hyp2	It is impossible to change the addresses because the website has crashed.	2
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp0	People spend more time on their mobile phones and computers.	0
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp1	Digital transformation is the next advancement that the world needs.	1
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp2	People work as always.	2
prem144	There is always a reason to complain, especially when one is weak and help is never perfect.	prem144_hyp0	With help, anyone can do anything.	0
prem144	There is always a reason to complain, especially when one is weak and help is never perfect.	prem144_hyp1	We all need help sometimes.	1
prem144	There is always a reason to complain, especially when one is weak and help is never perfect.	prem144_hyp2	Nobody is weak, there are only people who don't want to work.	2
prem145	He/She didn't know that he/she was dead.	prem145_hyp0	He/She appeared to be dead.	0
prem145	He/She didn't know that he/she was dead.	prem145_hyp1	Dead people do not move.	1
prem145	He/She didn't know that he/she was dead.	prem145_hyp2	He/She wasn't dead, he/she was sleeping.	2
prem146	I was completely moved by this unexpected farewell.	prem146_hyp0	Fortunately, it was a pleasant surprise.	0
prem146	I was completely moved by this unexpected farewell.	prem146_hyp1	Surprises can be good or bad.	1
prem146	I was completely moved by this unexpected farewell.	prem146_hyp2	I heard about that surprise many weeks ago.	2
prem147	Samsung has a smart school and proposes teaching classes with their Samsung Gear VR glasses and MagicIWB S2 boards.	prem147_hyp0	Samsung will have the most technologically advanced class in the world.	0
prem147	Samsung has a smart school and proposes teaching classes with their Samsung Gear VR glasses and MagicIWB S2 boards.	prem147_hyp1	Samsung makes televisions, mobile phones, and cameras.	1
prem147	Samsung has a smart school and proposes teaching classes with their Samsung Gear VR glasses and MagicIWB S2 boards.	prem147_hyp2	Samsung cannot teach classes with VR glasses because children would be playing.	2
prem148	"The book ""GETAIKO EUSKERA"" is the result of the GETARIAKO AHOTSAK project, which collects the dialect and oral heritage of Getaria."	prem148_hyp0	"The Getarian dialect of Basque can be found in the book ""GETAIKO EUSKERA"" (Basque of Getaria)."	0
prem148	"The book ""GETAIKO EUSKERA"" is the result of the GETARIAKO AHOTSAK project, which collects the dialect and oral heritage of Getaria."	prem148_hyp1	"I don't like the book ""GETAIKO EUSKERA""."	1
prem148	"The book ""GETAIKO EUSKERA"" is the result of the GETARIAKO AHOTSAK project, which collects the dialect and oral heritage of Getaria."	prem148_hyp2	The book GETAIKO EUSKERA contains Biscayan Basque.	2
prem149	In the early days of digitalization, websites were created, offering opportunities to democratize communication.	prem149_hyp0	In the early days of digitalization, websites became more well-known.	0
prem149	In the early days of digitalization, websites were created, offering opportunities to democratize communication.	prem149_hyp1	Digitalization happened a long time ago.	1
prem149	In the early days of digitalization, websites were created, offering opportunities to democratize communication.	prem149_hyp2	At the beginning of digitalization, communication possibilities were destroyed.	2
prem150	Two young women appeared for the award ceremony, with the introduction in Basque and occasionally throughout, but the main content was in Spanish.	prem150_hyp0	The girls spoke more in Spanish than in Basque.	0
prem150	Two young women appeared for the award ceremony, with the introduction in Basque and occasionally throughout, but the main content was in Spanish.	prem150_hyp1	The award ceremony took place in Lekeitio.	1
prem150	Two young women appeared for the award ceremony, with the introduction in Basque and occasionally throughout, but the main content was in Spanish.	prem150_hyp2	The girls spoke in English at the award ceremony.	2
prem151	It is highly recommended to visit Mount San Anton (mouse).	prem151_hyp0	It's worth getting to know San Anton media.	0
prem151	It is highly recommended to visit Mount San Anton (mouse).	prem151_hyp1	Mount San Anton is in Spain.	1
prem151	It is highly recommended to visit Mount San Anton (mouse).	prem151_hyp2	Mount San Anton is very ugly.	2
prem152	We ran into Lili face to face.	prem152_hyp0	We saw the flower.	0
prem152	We ran into Lili face to face.	prem152_hyp1	The flower was very beautiful.	1
prem152	We ran into Lili face to face.	prem152_hyp2	We haven't seen Lili for a long time.	2
prem153	The sun is nothing more than an increasingly red circumference in the teenager's eyes.	prem153_hyp0	Teenagers don't pay much attention to everything else.	0
prem153	The sun is nothing more than an increasingly red circumference in the teenager's eyes.	prem153_hyp1	Teenagers are very fun.	1
prem153	The sun is nothing more than an increasingly red circumference in the teenager's eyes.	prem153_hyp2	Teenagers notice everything.	2
prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka Association, 2016)."	prem154_hyp0	The Solte group has prepared a new music video.	0
prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka Association, 2016)."	prem154_hyp1	The famous song has gained great success in a short time.	1
prem154	"The band Solte has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka Association, 2016)."	prem154_hyp2	The Solte group has retired and they will not do anything else.	2
prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector.	prem155_hyp0	Digital transformation provides you with more opportunities in the cultural and creative field.	0
prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector.	prem155_hyp1	Digital transformation can still bring many innovations to our society.	1
prem155	Digital transformation brings a major paradigm shift in the cultural and creative sector.	prem155_hyp2	Digital transformation brings a small paradigm shift in the cultural and creative sector.	2
prem156	The European Union has been serving as the first world's reference point for democracy, equality, security, and well-being for many decades.	prem156_hyp0	The European Union is a first-world reference in many areas.	0
prem156	The European Union has been serving as the first world's reference point for democracy, equality, security, and well-being for many decades.	prem156_hyp1	There are several countries in the European Union.	1
prem156	The European Union has been serving as the first world's reference point for democracy, equality, security, and well-being for many decades.	prem156_hyp2	The United States has been the first world's reference for democracy, equality, security, and well-being.	2
prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, high-quality and cheap.	prem157_hyp0	If we look at life through commercial logic, everything would be easier.	0
prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, high-quality and cheap.	prem157_hyp1	Commercial logic is a new concept of today.	1
prem157	We look at life with commercial logic: everything should be easy, comfortable, changeable, high-quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything is difficult, uncomfortable, unchangeable, mediocre and expensive.	2
prem158	In the National Court, before the judge, they did not confirm their statement.	prem158_hyp0	They did not confess to the judge what needed to be confessed.	0
prem158	In the National Court, before the judge, they did not confirm their statement.	prem158_hyp1	They are decided in the National Court.	1
prem158	In the National Court, before the judge, they did not confirm their statement.	prem158_hyp2	They confessed everything before the judge.	2
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Comic Days events centered around Basque comics.	prem159_hyp0	Antton Olariaga will win the Joseph Camino award for his work.	0
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Comic Days events centered around Basque comics.	prem159_hyp1	Joseph Camino died in 2015.	1
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Comic Days events centered around Basque comics.	prem159_hyp2	Joseph Camino will receive the award in Madrid.	2
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking dead serious.	prem160_hyp0	Yesterday I watched a seriously demonic movie for a while.	0
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking dead serious.	prem160_hyp1	Actor Nacho Novo was born on September 17, 1958.	1
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking dead serious.	prem160_hyp2	The actor Nacho Novo always plays comedic roles.	2
prem161	The premises, which were inaugurated on July 13, were forced to close on September 28 by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp0	The establishment has been open for a little more than a month.	0
prem161	The premises, which were inaugurated on July 13, were forced to close on September 28 by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp1	I really liked the place.	1
prem161	The premises, which were inaugurated on July 13, were forced to close on September 28 by the Ertzaintza (Basque Police) in compliance with an eviction order signed by the judge.	prem161_hyp2	The premises inaugurated on July 13 remain open and have never closed.	2
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to their boss's house, and the three of them had sexual relations.	prem162_hyp0	They were at the boss's house on the day they had sexual relations.	0
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to their boss's house, and the three of them had sexual relations.	prem162_hyp1	When having sexual relations, one must be very careful regarding sexually transmitted diseases.	1
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to their boss's house, and the three of them had sexual relations.	prem162_hyp2	Lucia, Miren and Andrea are virgins.	2
prem163	It will soon be announced which theater will screen the film.	prem163_hyp0	The movie will be shown in a theater.	0
prem163	It will soon be announced which theater will screen the film.	prem163_hyp1	People are eager to watch the movie.	1
prem163	It will soon be announced which theater will screen the film.	prem163_hyp2	They will announce late which theater it will be screened in.	2
prem164	Our field has suffered, but we have great capacity to adapt.	prem164_hyp0	A lot of arduous work is done in our field.	0
prem164	Our field has suffered, but we have great capacity to adapt.	prem164_hyp1	Even though it has involved suffering, we really love our field.	1
prem164	Our field has suffered, but we have great capacity to adapt.	prem164_hyp2	We don't do anything in our field/area, it's very boring.	2
prem165	Its aim is to promote the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp0	He/She wants to help Orduña's economy.	0
prem165	Its aim is to promote the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp1	Orduña is located in Álava.	1
prem165	Its aim is to promote the economy of Orduña and it is a member of the Development Network of Development Agencies of the Basque Country.	prem165_hyp2	The Development Network of Basque Development Agencies has no members.	2
prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp0	They also think about people who have less time.	0
prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp1	I didn't know there were such options in that course.	1
prem166	Those who have less time also have the option to take shorter courses.	prem166_hyp2	Those who have less time also have the opportunity to take longer courses.	2
prem167	After being a meeting place for local youth for three and a half years, Lakomi Youth Center closed its doors in November 2011.	prem167_hyp0	Today the Lakomi Youth Center is not open.	0
prem167	After being a meeting place for local youth for three and a half years, Lakomi Youth Center closed its doors in November 2011.	prem167_hyp1	I spent a lot of time at Lakomi Youth Center.	1
prem167	After being a meeting place for local youth for three and a half years, Lakomi Youth Center closed its doors in November 2011.	prem167_hyp2	The Lakomi Youth Center remained open for 10 years.	2
prem168	Starting in 1972 with Zeruko Argia, with his highly distinctive and innovative style, he revolutionized the history of Basque graphic humor.	prem168_hyp0	Zeruko Argia had an influence on the history of Basque graphic humor.	0
prem168	Starting in 1972 with Zeruko Argia, with his highly distinctive and innovative style, he revolutionized the history of Basque graphic humor.	prem168_hyp1	In 1972, besides Zeruko Argia, other things happened.	1
prem168	Starting in 1972 with Zeruko Argia, with his highly distinctive and innovative style, he revolutionized the history of Basque graphic humor.	prem168_hyp2	Starting in Zeruko Argia in 2015, with a distinctive and innovative style, they revolutionized the history of Basque graphic humor.	2
prem169	The Gaztetape beach is covered with rocks; but we encountered a beautiful octopus.	prem169_hyp0	Gaztetape beach is not covered with sand.	0
prem169	The Gaztetape beach is covered with rocks; but we encountered a beautiful octopus.	prem169_hyp1	Since the octopus was very poisonous, we never went back to Gaztetape beach again.	1
prem169	The Gaztetape beach is covered with rocks; but we encountered a beautiful octopus.	prem169_hyp2	There are no octopuses at Gaztetape beach.	2
prem170	He/She is doing quite well health-wise and remains steady at work, especially with room rentals.	prem170_hyp0	He/She does good work in room rentals.	0
prem170	He/She is doing quite well health-wise and remains steady at work, especially with room rentals.	prem170_hyp1	For a while they/he/she was doing rather poorly, but now they/he/she is doing better.	1
prem170	He/She is doing quite well health-wise and remains steady at work, especially with room rentals.	prem170_hyp2	He/She has several illnesses and is performing rather poorly at work.	2
prem171	"The team members appeared very happy and ""eager"" to share their completed work with the fans."	prem171_hyp0	The team members are very happy with the work they have done.	0
prem171	"The team members appeared very happy and ""eager"" to share their completed work with the fans."	prem171_hyp1	The fans are incredibly eager to hear everything.	1
prem171	"The team members appeared very happy and ""eager"" to share their completed work with the fans."	prem171_hyp2	The team members have been gloomy.	2
prem172	Democracy will not make us free.	prem172_hyp0	Democracy will imprison us.	0
prem172	Democracy will not make us free.	prem172_hyp1	Democracy is a political structure.	1
prem172	Democracy will not make us free.	prem172_hyp2	Democracy will set us free	2
prem173	Its aim is to spread the message of cat adoption so that animals rescued from the streets can have a dignified future.	prem173_hyp0	Animals collected from the streets have worse conditions than those who are adopted.	0
prem173	Its aim is to spread the message of cat adoption so that animals rescued from the streets can have a dignified future.	prem173_hyp1	There are many cats in the streets.	1
prem173	Its aim is to spread the message of cat adoption so that animals rescued from the streets can have a dignified future.	prem173_hyp2	The aim is to release adopted cats.	2
prem174	The changes may not be noticeable immediately, but we are establishing criteria to progressively take steps in a new direction.	prem174_hyp0	The changes will be noticed gradually.	0
prem174	The changes may not be noticeable immediately, but we are establishing criteria to progressively take steps in a new direction.	prem174_hyp1	To achieve changes, one must have a proactive mindset.	1
prem174	The changes may not be noticeable immediately, but we are establishing criteria to progressively take steps in a new direction.	prem174_hyp2	We are working on establishing criteria for an old direction.	2
prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp0	If you open Pandora's box, you can discover a world of a thousand colors.	0
prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp1	Amancay Gaztañaga Sagarzazu is from Gipuzkoa.	1
prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp2	Amancay Gaztañaga Sagarzazu kept Pandora's box closed.	2
prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp0	Children really like humor and cheerfulness.	0
prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp1	Children can be very exhausting sometimes.	1
prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp2	If you use humor and cheerfulness with children, they will take advantage of you	2
prem177	Why does the lack of clarity, complete darkness, create fear in most of us.	prem177_hyp0	Darkness and lack of light cause fear to most of society.	0
prem177	Why does the lack of clarity, complete darkness, create fear in most of us.	prem177_hyp1	We should not be afraid of darkness, it is an irrational fear.	1
prem177	Why does the lack of clarity, complete darkness, create fear in most of us.	prem177_hyp2	Society is very brave, it has no fear at all.	2
prem178	Urtxintxa School has made a long journey training society in values through non-formal education.	prem178_hyp0	Urtxintxa School has spent many years teaching values in non-formal education courses.	0
prem178	Urtxintxa School has made a long journey training society in values through non-formal education.	prem178_hyp1	Urtxintxa School offers non-classroom courses in non-formal education.	1
prem178	Urtxintxa School has made a long journey training society in values through non-formal education.	prem178_hyp2	Urtxintxa School has limited experience in non-formal education.	2
prem179	Subsequently, there were attempts to occupy several premises, but they did not succeed.	prem179_hyp0	The premises remained unoccupied, despite the efforts made.	0
prem179	Subsequently, there were attempts to occupy several premises, but they did not succeed.	prem179_hyp1	Young people primarily participated in the attempts to occupy the premises.	1
prem179	Subsequently, there were attempts to occupy several premises, but they did not succeed.	prem179_hyp2	The attempts to occupy several premises were very successful.	2
prem180	The tradition of theater is horizontal.	prem180_hyp0	In theater productions, all participants have equal importance.	0
prem180	The tradition of theater is horizontal.	prem180_hyp1	Theater has a long tradition.	1
prem180	The tradition of theater is horizontal.	prem180_hyp2	The tradition of theater is vertical or hierarchical.	2
prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
prem182	We see the world through learned eyes.	prem182_hyp0	Our perspective is not innate, we learn it.	0
prem182	We see the world through learned eyes.	prem182_hyp1	We all have a perspective on reality.	1
prem182	We see the world through learned eyes.	prem182_hyp2	Our opinions cannot be conditioned.	2
prem183	From October to June, Urtxintxa Eskola offers the opportunity to participate in short-duration courses.	prem183_hyp0	From October to June, Urtxintxa Eskola offers short courses.	0
prem183	From October to June, Urtxintxa Eskola offers the opportunity to participate in short-duration courses.	prem183_hyp1	At Urtxintxa school, training courses of different durations can be taken depending on the season.	1
prem183	From October to June, Urtxintxa Eskola offers the opportunity to participate in short-duration courses.	prem183_hyp2	Urtxintxa School only offers long courses from October to June.	2
prem184	There are also places across the internet to prepare for the EGA.	prem184_hyp0	The EGA can be prepared in a non-classroom format.	0
prem184	There are also places across the internet to prepare for the EGA.	prem184_hyp1	You need to work hard to prepare for the EGA exam.	1
prem184	There are also places across the internet to prepare for the EGA.	prem184_hyp2	The EGA exam can only be prepared for in face-to-face classes.	2
prem185	The Arriaga Theater will premiere a version of Macbeth, Shakespeare's classic work, on February 7th.	prem185_hyp0	A version of Shakespeare's play, specifically Macbeth, will be performed at the Arriaga Theater on February 7th.	0
prem185	The Arriaga Theater will premiere a version of Macbeth, Shakespeare's classic work, on February 7th.	prem185_hyp1	The play premiering at the Arriaga Theater is a completely modern adaptation of Macbeth.	1
prem185	The Arriaga Theater will premiere a version of Macbeth, Shakespeare's classic work, on February 7th.	prem185_hyp2	The audience will not be able to see Macbeth at the Arriaga Theater on February 7th.	2
prem186	Marijuli was a very lively person, sweet, approachable, responsible, and loving.	prem186_hyp0	Marijuli had great vitality and was very friendly and approachable with people.	0
prem186	Marijuli was a very lively person, sweet, approachable, responsible, and loving.	prem186_hyp1	Marijuli was an elderly woman from the village.	1
prem186	Marijuli was a very lively person, sweet, approachable, responsible, and loving.	prem186_hyp2	Marijuli was a lifeless, slovenly, careless, cold, and unpleasant person.	2
prem187	Berrizabal was arrested in March 2008 in connection with the 18/98 macro-case and was sentenced to 12 years in prison by the National Court.	prem187_hyp0	After being arrested in 2008 for the 19/98 macro-summary case, the National Court decided that Berrizabal was guilty and would have to spend 12 years in prison.	0
prem187	Berrizabal was arrested in March 2008 in connection with the 18/98 macro-case and was sentenced to 12 years in prison by the National Court.	prem187_hyp1	Berrizabal was arrested in 2008, and was placed in pre-trial detention until the trial of the 18/98 macro-case.	1
prem187	Berrizabal was arrested in March 2008 in connection with the 18/98 macro-case and was sentenced to 12 years in prison by the National Court.	prem187_hyp2	He was arrested in March 2008 for the macro-summary 19/98, but during the trial, the National Court declared the accused innocent and cleared him of all charges.	2
prem188	Peru has recently completed a course in the ice palace.	prem188_hyp0	Peru has recently been to an ice rink.	0
prem188	Peru has recently completed a course in the ice palace.	prem188_hyp1	Peru has been in an ice skating class.	1
prem188	Peru has recently completed a course in the ice palace.	prem188_hyp2	Peru has never been on an ice rink.	2
prem189	The four of them ended up in a small bed in the master's house.	prem189_hyp0	The four of them went to their leader's house.	0
prem189	The four of them ended up in a small bed in the master's house.	prem189_hyp1	In the master's house, only a small bed is available.	1
prem189	The four of them ended up in a small bed in the master's house.	prem189_hyp2	The four of them ended up on the street.	2
prem190	Peru goes to the English summer camp organized by Kutxa in the mornings.	prem190_hyp0	Every morning, Peru goes to summer camp to learn English.	0
prem190	Peru goes to the English summer camp organized by Kutxa in the mornings.	prem190_hyp1	Summer camps are organized for children and young people.	1
prem190	Peru goes to the English summer camp organized by Kutxa in the mornings.	prem190_hyp2	In summer, Peru spends his mornings at home.	2
prem191	All peoples have the right to decide.	prem191_hyp0	Any country must have the right to decide.	0
prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few nations.	2
prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and the Gaztedi Dance Group.	prem192_hyp0	Last Saturday, the Santutxu festivities began with the proclamation by the AEK euskaltegi (Basque language school) and the Gaztedi Dance Group.	0
prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and the Gaztedi Dance Group.	prem192_hyp1	Last Saturday, there was a pleasant atmosphere in Santutxu due to the beginning of the festivities.	1
prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and the Gaztedi Dance Group.	prem192_hyp2	Last Saturday, the Santutxu festivities began, even though members of the AEK euskaltegi (Basque language school) and Gaztedi Dance Group declined to be the announcers.	2
prem193	The Markina Business Center is a Business Center with a notable industrial character.	prem193_hyp0	Most of the companies gathered in the Markina Business Park belong to the secondary sector.	0
prem193	The Markina Business Center is a Business Center with a notable industrial character.	prem193_hyp1	Medium-sized industrial companies are gathered in the Markina Business Park.	1
prem193	The Markina Business Center is a Business Center with a notable industrial character.	prem193_hyp2	The companies gathered in the Markina Business Park are from the primary sector, that is, they are engaged in agriculture and livestock farming.	2
prem194	I saw them/him/her for the last time three weeks ago.	prem194_hyp0	It's been three weeks since I've seen him/her.	0
prem194	I saw them/him/her for the last time three weeks ago.	prem194_hyp1	It's been three weeks since I went out.	1
prem194	I saw them/him/her for the last time three weeks ago.	prem194_hyp2	I will see them/him/her for the first time in three weeks.	2
prem195	The Gernika Business Center is a business hub created to host newly established business projects and companies in their expansion process.	prem195_hyp0	The purpose of the Gernika Business Center is to bring together companies that have been recently established or are in the process of expansion.	0
prem195	The Gernika Business Center is a business hub created to host newly established business projects and companies in their expansion process.	prem195_hyp1	The Gernika Business Park is very large and houses many newly established companies.	1
prem195	The Gernika Business Center is a business hub created to host newly established business projects and companies in their expansion process.	prem195_hyp2	The Gernika Business Center serves to establish new business projects and expanding companies.	2
prem196	Let's say he has an amazing occupation: world traveler.	prem196_hyp0	It is unusual to have traveling the world as a profession.	0
prem196	Let's say he has an amazing occupation: world traveler.	prem196_hyp1	You have to work to earn money.	1
prem196	Let's say he has an amazing occupation: world traveler.	prem196_hyp2	He/She does their work without moving from home.	2
prem197	The flight from Chicago to Los Angeles had a two-hour delay.	prem197_hyp0	The plane from Chicago to Los Angeles arrived late.	0
prem197	The flight from Chicago to Los Angeles had a two-hour delay.	prem197_hyp1	There is a flight from Chicago to Los Angeles every three hours.	1
prem197	The flight from Chicago to Los Angeles had a two-hour delay.	prem197_hyp2	The flight from Chicago to Los Angeles arrived two hours ahead of schedule.	2
prem198	After traveling by kayak through Jack London's landscapes and the spectacular lakes of Alaska, a close friend came to visit me at the hospital yesterday.	prem198_hyp0	Yesterday, a friend who had been traveling from California and Alaska visited me in the hospital.	0
prem198	After traveling by kayak through Jack London's landscapes and the spectacular lakes of Alaska, a close friend came to visit me at the hospital yesterday.	prem198_hyp1	I have known the close friend who visited me at the hospital yesterday since we were very young.	1
prem198	After traveling by kayak through Jack London's landscapes and the spectacular lakes of Alaska, a close friend came to visit me at the hospital yesterday.	prem198_hyp2	Yesterday I was alone at the hospital.	2
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp0	The four seasons we discussed at Paradise cinema are long-running.	0
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp1	The seasons discussed in Paradise cinema vary in length.	1
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp2	At Paradise Cinema, we have shown four short seasons for the four seasons of the year.	2
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their own language, Basque, at the same time as the Spanish versions are released.	prem200_hyp0	Since the Basque and Spanish versions will be released simultaneously, children and young people in the Basque Country will be able to enjoy cinema in Basque from the start.	0
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their own language, Basque, at the same time as the Spanish versions are released.	prem200_hyp1	In the Basque Country, sometimes films can also be enjoyed in English from their premiere.	1
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their own language, Basque, at the same time as the Spanish versions are released.	prem200_hyp2	In this way, children and young people from the Basque Country will be able to watch films in Spanish from their release date, but they will have to wait a long time to watch them in Basque.	2
prem201	"In response to the ""oppressive"" capitalism, the Santutxu Youth Assembly has organized two initiatives this week."	prem201_hyp0	The Santutxu Youth Assembly organizes actions against capitalist oppression.	0
prem201	"In response to the ""oppressive"" capitalism, the Santutxu Youth Assembly has organized two initiatives this week."	prem201_hyp1	Activities are organized weekly at the Santutxu Youth Assembly.	1
prem201	"In response to the ""oppressive"" capitalism, the Santutxu Youth Assembly has organized two initiatives this week."	prem201_hyp2	This week, two activities have been organized by the Santutxu Youth Assembly to defend the liberating aspect of capitalism.	2
prem202	The birthday present this year had to be special: a photo album of mom's life and a surprise snack.	prem202_hyp0	To make this year's birthday gift different, we prepared a surprise snack for mom and gave her a photo album.	0
prem202	The birthday present this year had to be special: a photo album of mom's life and a surprise snack.	prem202_hyp1	To make mother's birthday special this year, the whole family gathered together for an afternoon snack.	1
prem202	The birthday present this year had to be special: a photo album of mom's life and a surprise snack.	prem202_hyp2	This year's birthday gift for mother was supposed to be completely ordinary, that's why we only gave her a photo album.	2
prem203	Furthermore, it brings joy to know that there was someone in the aristocracy who took steps to ensure that the Basque language was loved and used.	prem203_hyp0	Some aristocrat made efforts to promote the use of Basque because they liked the language, and that is heartening.	0
prem203	Furthermore, it brings joy to know that there was someone in the aristocracy who took steps to ensure that the Basque language was loved and used.	prem203_hyp1	Among the aristocracy, some were engaged in Basque linguistics, and that brings joy.	1
prem203	Furthermore, it brings joy to know that there was someone in the aristocracy who took steps to ensure that the Basque language was loved and used.	prem203_hyp2	All aristocrats hated the Basque language, which is why they took steps to restrict its use.	2
prem204	Only when we Basque speakers address passive recipients in Basque, and only then, will we reverse the pattern of usage.	prem204_hyp0	To increase the use of Basque, we Basque speakers must speak Basque to passive receivers.	0
prem204	Only when we Basque speakers address passive recipients in Basque, and only then, will we reverse the pattern of usage.	prem204_hyp1	When children are present, we Basque speakers use the Basque language more frequently with passive listeners.	1
prem204	Only when we Basque speakers address passive recipients in Basque, and only then, will we reverse the pattern of usage.	prem204_hyp2	To revolutionize the use of Basque, we Basque speakers need to speak in Spanish/foreign language to passive receivers.	2
prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is said to be the core of the novel.	prem205_hyp0	Mikel Antza wrote the novel Atzerri, and it is said that the core of the novel is a mixture between his personal experiences and fiction.	0
prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is said to be the core of the novel.	prem205_hyp1	"Mikel Antza's novel ""Atzerri"" was published in 2012, and since then it has achieved great success among Basque readers."	1
