ann_id	change_type	herrialdea	prem_id	premise	hypothesis_id	hypothesis	label
5	dialectal	Espainia_and	prem113	Those of us who move in the world of Euskera know very well how exhausting the defense of our interests is.	prem113_hyp2	Those of us who move in the Basque language world have a good time defending our interests.	2
2	dialectal	Espainia_ten	prem114	Amazon filed a patent for making deliveries with drones.	prem114_hyp0	Amazon has submitted the patent to distribute packages with drones.	0
2	dialectal	Espainia_ten	prem114	Amazon filed a patent for making deliveries with drones.	prem114_hyp1	Amazon has distributed drones to introduce patents.	1
2	dialectal	Espainia_ten	prem114	Amazon filed a patent for making deliveries with drones.	prem114_hyp2	Amazon is waiting for the patent to be approved to make deliveries with drones.	2
2	dialectal	Espainia_ten	prem115	Numerous residents of Santutxu gathered around Gastetxe to protest against its closure	prem115_hyp0	Many people who live in Santutxu have come to request that the gaztetxe remains open.	0
2	dialectal	Espainia_ten	prem115	Numerous residents of Santutxu gathered around Gastetxe to protest against its closure	prem115_hyp1	Numerous residents of Santutxu have surrounded the youth center to protest against its closure.	1
2	dialectal	Espainia_ten	prem115	Numerous residents of Santutxu gathered around Gastetxe to protest against its closure	prem115_hyp2	Numerous residents of Santutxu have gathered to demand the closure of the youth center.	2
5	dialectal	Espainia_and	prem116	Music has been very important in my life.	prem116_hyp0	I have felt the importance of music throughout life.	0
5	dialectal	Espainia_and	prem116	Music has been very important in my life.	prem116_hyp1	It is said that music is very important in life.	1
5	dialectal	Espainia_and	prem116	Music has been very important in my life.	prem116_hyp2	The importance that music has in my life is new.	2
2	dialectal	Espainia_ten	prem117	Force in itself is natural, therefore its use cannot be good or bad as an absolute value	prem117_hyp0	Since force is natural, there is no absolute way to say whether its use is good or bad.	0
2	dialectal	Espainia_ten	prem117	Force in itself is natural, therefore its use cannot be good or bad as an absolute value	prem117_hyp1	We cannot normalize judging whether someone who has resorted to the use of force is good or bad.	1
2	dialectal	Espainia_ten	prem117	Force in itself is natural, therefore its use cannot be good or bad as an absolute value	prem117_hyp2	To determine whether the use of force is good or bad, absolute values are the most natural possible.	2
2	dialectal	Espainia_ten	prem118	At specific moments, people's response and commitment are clearly manifested	prem118_hyp0	People respond to problems at specific times.	0
2	dialectal	Espainia_ten	prem118	At specific moments, people's response and commitment are clearly manifested	prem118_hyp1	People are always willing to do anything.	1
2	dialectal	Espainia_ten	prem118	At specific moments, people's response and commitment are clearly manifested	prem118_hyp2	At specific moments people are afraid	2
2	dialectal	Espainia_ten	prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gasteok Eraikitzen initiative	prem119_hyp0	Among the projects is the construction of a new youth center.	0
2	dialectal	Espainia_ten	prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gasteok Eraikitzen initiative	prem119_hyp1	Gazteok Eraikitzen was created in March 2018.	1
2	dialectal	Espainia_ten	prem119	Tomorrow's objective will be to make contributions to the 18 projects proposed within the Gasteok Eraikitzen initiative	prem119_hyp2	Tomorrow's contribution will be moved to next week.	2
2	dialectal	Espainia_ten	prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission.	prem120_hyp0	If someone doesn't respect my language, one thing is clear: their parents didn't raise their children well.	0
2	dialectal	Espainia_ten	prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission.	prem120_hyp1	Learning other languages is good for people.	1
2	dialectal	Espainia_ten	prem120	If I learn the other person's language, but they don't respect mine, speaking their language is not a gesture of openness, but rather a gesture of dependence and submission.	prem120_hyp2	It is necessary to respect other languages.	2
5	dialectal	Espainia_and	prem121	A beautiful place where the mountain and the sea meet.	prem121_hyp0	Where the mountain and the sea meet, you can find beauty.	0
5	dialectal	Espainia_and	prem121	A beautiful place where the mountain and the sea meet.	prem121_hyp1	The world is full of beautiful places.	1
5	dialectal	Espainia_and	prem121	A beautiful place where the mountain and the sea meet.	prem121_hyp2	The mountains and seas are full of garbage.	2
2	dialectal	Espainia_ten	prem122	Tools are proposed to give momentum to the dynamics of the association, company or organization itself	prem122_hyp0	The best way to change the dynamic is to put yourself in someone else's shoes.	0
2	dialectal	Espainia_ten	prem122	Tools are proposed to give momentum to the dynamics of the association, company or organization itself	prem122_hyp1	Changing the dynamic opens people's minds.	1
2	dialectal	Espainia_ten	prem122	Tools are proposed to give momentum to the dynamics of the association, company or organization itself	prem122_hyp2	Changing the dynamic can bring many problems, for example discomfort.	2
2	dialectal	Espainia_ten	prem123	Lucia is married to a man	prem123_hyp0	A man is married to Lucía.	0
2	dialectal	Espainia_ten	prem123	Lucia is married to a man	prem123_hyp1	Men and women frequently get married.	1
2	dialectal	Espainia_ten	prem123	Lucia is married to a man	prem123_hyp2	Lucia is divorced.	2
5	dialectal	Espainia_and	prem124	There is no one in the Basque Country who has practiced theater from as many points of view as Lete	prem124_hyp0	Lete won many awards for his play.	0
5	dialectal	Espainia_and	prem124	There is no one in the Basque Country who has practiced theater from as many points of view as Lete	prem124_hyp1	Plays have been performed for 500 years.	1
5	dialectal	Espainia_and	prem124	There is no one in the Basque Country who has practiced theater from as many points of view as Lete	prem124_hyp2	Lete has not worked from so many points of view.	2
2	dialectal	Espainia_ten	prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently	prem125_hyp0	On my 40th birthday I had the party of a lifetime.	0
2	dialectal	Espainia_ten	prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently	prem125_hyp1	Anniversaries are important.	1
2	dialectal	Espainia_ten	prem125	Last year I decided that I should celebrate my 40th anniversary in grand style and frequently	prem125_hyp2	I forgot about my 40th anniversary.	2
2	dialectal	Espainia_ten	prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself	prem126_hyp0	Among the political parties are the PP, PNV, PSOE and Sumar.	0
2	dialectal	Espainia_ten	prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself	prem126_hyp1	The city council works together with the Basque Government.	1
2	dialectal	Espainia_ten	prem126	The company is managed by a Board of Directors that includes representatives from all political parties, and the General Assembly is the Municipal Council itself	prem126_hyp2	The city hall belongs not to politicians, but to civil servants and citizens.	2
2	dialectal	Espainia_ten	prem127	From the beginning, they set the goal: for our children to be balanced bilinguals	prem127_hyp0	Our goal is to have children.	0
2	dialectal	Espainia_ten	prem127	From the beginning, they set the goal: for our children to be balanced bilinguals	prem127_hyp1	All our sons and daughters should be bilingual.	1
2	dialectal	Espainia_ten	prem127	From the beginning, they set the goal: for our children to be balanced bilinguals	prem127_hyp2	They don't want to have children.	2
2	dialectal	Espainia_ten	prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio	prem128_hyp0	The cave art was about hunting a mink.	0
2	dialectal	Espainia_ten	prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio	prem128_hyp1	The oldest rock art dates back to 600 BC.	1
2	dialectal	Espainia_ten	prem128	On May 1, 2016, the ADES Speleology Association discovered an important collection of cave art in the Armintxe cave in Lekeitio	prem128_hyp2	Cave art was graffiti.	2
2	dialectal	Espainia_ten	prem129	And we bought delicious bread in the Mormon settlement	prem129_hyp0	The bread that the ants have made is very delicious.	0
2	dialectal	Espainia_ten	prem129	And we bought delicious bread in the Mormon settlement	prem129_hyp1	The bread is good for one or two days.	1
2	dialectal	Espainia_ten	prem129	And we bought delicious bread in the Mormon settlement	prem129_hyp2	The bread we bought from the ghosts is hard and flavorless	2
2	dialectal	Espainia_ten	prem130	Although they reported the torture, the news was not spread	prem130_hyp0	They were torturing that poor man for 3 years.	0
2	dialectal	Espainia_ten	prem130	Although they reported the torture, the news was not spread	prem130_hyp1	Torturing someone is the worst thing in the world.	1
2	dialectal	Espainia_ten	prem130	Although they reported the torture, the news was not spread	prem130_hyp2	The world was shocked to discover that they had tortured.	2
5	dialectal	Espainia_and	prem131	The smoke is very variable, it fluctuates a lot.	prem131_hyp0	We have always known that their/his/her mood is changeable.	0
5	dialectal	Espainia_and	prem131	The smoke is very variable, it fluctuates a lot.	prem131_hyp1	A person's mood is not always the same.	1
5	dialectal	Espainia_and	prem131	The smoke is very variable, it fluctuates a lot.	prem131_hyp2	He/She is always happy.	2
2	dialectal	Espainia_ten	prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot	prem132_hyp0	If you're going to take public transportation, take the bus, don't even think about taking the train.	0
2	dialectal	Espainia_ten	prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot	prem132_hyp1	The bus journey from Bilbao to San Sebastián takes approximately an hour and a half.	1
2	dialectal	Espainia_ten	prem132	Since you can go to San Sebastián by public transport, or park in a nearby neighborhood, or in a paid parking lot	prem132_hyp2	Don't go to San Sebastian, everything is very expensive.	2
2	dialectal	Espainia_ten	prem133	The documentary will begin at six in the evening at the Ustaldi youth center	prem133_hyp0	The youth center is open in the afternoons.	0
2	dialectal	Espainia_ten	prem133	The documentary will begin at six in the evening at the Ustaldi youth center	prem133_hyp1	The youth center is full of young people.	1
2	dialectal	Espainia_ten	prem133	The documentary will begin at six in the evening at the Ustaldi youth center	prem133_hyp2	The television at the Uztaldi youth center has broken down.	2
2	dialectal	Espainia_ten	prem134	The happy endings promised by faithful monogamy are not as common as believed	prem134_hyp0	You have to work to have a happy ending.	0
2	dialectal	Espainia_ten	prem134	The happy endings promised by faithful monogamy are not as common as believed	prem134_hyp1	Monogamy and polygamy are opposites.	1
2	dialectal	Espainia_ten	prem134	The happy endings promised by faithful monogamy are not as common as believed	prem134_hyp2	Monogamy, like in fairy tales, always brings a happy ending.	2
2	dialectal	Espainia_ten	prem135	To face a reality imposed by force, force is necessary, above all	prem135_hyp0	Strength alone is not enough, perseverance is also needed.	0
2	dialectal	Espainia_ten	prem135	To face a reality imposed by force, force is necessary, above all	prem135_hyp1	To face reality, one must first be prepared.	1
2	dialectal	Espainia_ten	prem135	To face a reality imposed by force, force is necessary, above all	prem135_hyp2	Communication is the first step against a reality imposed by force.	2
2	dialectal	Espainia_ten	prem136	along with the Monitor and Leisure Time Director courses, it is among the Official Certifications granted by the Basque Government	prem136_hyp0	The Leisure Time Monitor course is 150 hours long and can be taken in either an extensive or intensive format.	0
2	dialectal	Espainia_ten	prem136	along with the Monitor and Leisure Time Director courses, it is among the Official Certifications granted by the Basque Government	prem136_hyp1	Courses are the best ways to learn new things.	1
2	dialectal	Espainia_ten	prem136	along with the Monitor and Leisure Time Director courses, it is among the Official Certifications granted by the Basque Government	prem136_hyp2	The Leisure Time Monitor course is among the Official Certifications issued by the central government.	2
2	dialectal	Espainia_ten	prem137	The ON Bizkaia Awards recognize the contribution of companies in creating economic activity and jobs	prem137_hyp0	This year, 1,300,000 new jobs have been created.	0
2	dialectal	Espainia_ten	prem137	The ON Bizkaia Awards recognize the contribution of companies in creating economic activity and jobs	prem137_hyp1	Current jobs are increasingly advanced compared to those from 1000 years ago.	1
2	dialectal	Espainia_ten	prem137	The ON Bizkaia Awards recognize the contribution of companies in creating economic activity and jobs	prem137_hyp2	These are temporary jobs that are created and therefore we shouldn't give a prize.	2
2	dialectal	Espainia_ten	prem138	It was a great pleasure to reach the top	prem138_hyp0	When we got to the top, the views were beautiful.	0
2	dialectal	Espainia_ten	prem138	It was a great pleasure to reach the top	prem138_hyp1	Achieving goals is incredible	1
2	dialectal	Espainia_ten	prem138	It was a great pleasure to reach the top	prem138_hyp2	We didn't make it to the top because Mikel broke his leg.	2
2	dialectal	Espainia_ten	prem139	Specific courses will be offered throughout the year to address different topics: spaces, psychomotor skills,	prem139_hyp0	Among the courses, modern abstract art is the best, Mikel has already enrolled.	0
2	dialectal	Espainia_ten	prem139	Specific courses will be offered throughout the year to address different topics: spaces, psychomotor skills,	prem139_hyp1	The goal of the courses is always to teach new things to people.	1
2	dialectal	Espainia_ten	prem139	Specific courses will be offered throughout the year to address different topics: spaces, psychomotor skills,	prem139_hyp2	Courses are useless because people don't learn anything if they don't work.	2
2	dialectal	Espainia_ten	prem140	He made deep reflections on the state of our art	prem140_hyp0	We have talked a lot about our art.	0
2	dialectal	Espainia_ten	prem140	He made deep reflections on the state of our art	prem140_hyp1	The art that each person has is unique.	1
2	dialectal	Espainia_ten	prem140	He made deep reflections on the state of our art	prem140_hyp2	We don't care about our art.	2
2	dialectal	Espainia_ten	prem141	they have organized more activities this week as part of the anti-capitalist campaign	prem141_hyp0	Among the new initiatives there is a concert.	0
2	dialectal	Espainia_ten	prem141	they have organized more activities this week as part of the anti-capitalist campaign	prem141_hyp1	Anti-capitalist campaigns and anti-socialist campaigns are opposed.	1
2	dialectal	Espainia_ten	prem141	they have organized more activities this week as part of the anti-capitalist campaign	prem141_hyp2	They have suspended the anti-capitalist campaign because people didn't show up.	2
2	dialectal	Espainia_ten	prem142	"To modify these directions, you must access the ""My Data"" section of the electronic portal"	prem142_hyp0	"After entering my information, you must press the ""OK"" button."	0
2	dialectal	Espainia_ten	prem142	"To modify these directions, you must access the ""My Data"" section of the electronic portal"	prem142_hyp1	Email addresses are used to send messages.	1
2	dialectal	Espainia_ten	prem142	"To modify these directions, you must access the ""My Data"" section of the electronic portal"	prem142_hyp2	It is impossible to change the addresses because the website is down.	2
2	dialectal	Espainia_ten	prem143	Digital transformation changed the way of working and relating	prem143_hyp0	People spend more time on their phones and computers.	0
2	dialectal	Espainia_ten	prem143	Digital transformation changed the way of working and relating	prem143_hyp1	Digital transformation is the next advancement that the world needs.	1
2	dialectal	Espainia_ten	prem143	Digital transformation changed the way of working and relating	prem143_hyp2	People work as always.	2
5	dialectal	Espainia_and	prem144	There's always a reason to complain, especially when one is weak and help never comes perfectly.	prem144_hyp0	With help, anyone can do anything.	0
5	dialectal	Espainia_and	prem144	There's always a reason to complain, especially when one is weak and help never comes perfectly.	prem144_hyp1	We all need help from time to time.	1
5	dialectal	Espainia_and	prem144	There's always a reason to complain, especially when one is weak and help never comes perfectly.	prem144_hyp2	There are no weak people, only people who don't want to work.	2
5	dialectal	Espainia_and	prem145	I didn't know he was dead.	prem145_hyp0	It seemed that he/she was dead.	0
5	dialectal	Espainia_and	prem145	I didn't know he was dead.	prem145_hyp1	Dead people don't move.	1
5	dialectal	Espainia_and	prem145	I didn't know he was dead.	prem145_hyp2	She wasn't dead, she was sleeping.	2
5	dialectal	Espainia_and	prem146	I was completely moved by this unexpected farewell.	prem146_hyp0	Fortunately, it was a pleasant surprise.	0
5	dialectal	Espainia_and	prem146	I was completely moved by this unexpected farewell.	prem146_hyp1	Surprises can be good or bad.	1
5	dialectal	Espainia_and	prem146	I was completely moved by this unexpected farewell.	prem146_hyp2	I found out about that surprise many weeks ago.	2
2	dialectal	Espainia_ten	prem147	Samsung has a smart school and proposes to give classes with their Samsung Gear VR glasses and their MagicIWB S2 whiteboards	prem147_hyp0	Samsung will have the most advanced technology classroom in the world.	0
2	dialectal	Espainia_ten	prem147	Samsung has a smart school and proposes to give classes with their Samsung Gear VR glasses and their MagicIWB S2 whiteboards	prem147_hyp1	Samsung manufactures televisions, mobile phones and cameras.	1
2	dialectal	Espainia_ten	prem147	Samsung has a smart school and proposes to give classes with their Samsung Gear VR glasses and their MagicIWB S2 whiteboards	prem147_hyp2	Samsung cannot give classes with virtual reality glasses because the children would be playing.	2
5	dialectal	Espainia_and	prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp0	In the book EUSKERA OF GUETARIA, you can find the speech of Guetaria.	0
5	dialectal	Espainia_and	prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp1	I don't like the book EUSKERA FROM GUETARIA.	1
5	dialectal	Espainia_and	prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp2	The book EUSKERA DE GUETARIA captures the Basque language of Biscay.	2
2	dialectal	Espainia_ten	prem149	At the beginning of digitalization, web pages were created, and offered opportunities to democratize communication	prem149_hyp0	In the early days of digitalization, web pages became more well-known.	0
2	dialectal	Espainia_ten	prem149	At the beginning of digitalization, web pages were created, and offered opportunities to democratize communication	prem149_hyp1	Digitalization happened a long time ago.	1
2	dialectal	Espainia_ten	prem149	At the beginning of digitalization, web pages were created, and offered opportunities to democratize communication	prem149_hyp2	At the beginning of digitalization, communication options were destroyed.	2
2	dialectal	Espainia_ten	prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish	prem150_hyp0	The girls spoke more in Spanish than in Basque.	0
2	dialectal	Espainia_ten	prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish	prem150_hyp1	The awards ceremony was in Lekeitio.	1
2	dialectal	Espainia_ten	prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish	prem150_hyp2	The girls spoke in English during the awards ceremony.	2
3	dialectal	Cuba	prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp0	It's worth knowing about Saint Anthony's sock.	0
3	dialectal	Cuba	prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp1	Mount San Antón is in Spain.	1
3	dialectal	Cuba	prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp2	Mount San Anton is very ugly.	2
3	dialectal	Cuba	prem152	We met Lili face to face.	prem152_hyp0	We saw the flower.	0
3	dialectal	Cuba	prem152	We met Lili face to face.	prem152_hyp1	The flower was very beautiful.	1
3	dialectal	Cuba	prem152	We met Lili face to face.	prem152_hyp2	We haven't seen Lili in a long time.	2
3	dialectal	Cuba	prem153	The sun is nothing more than a circumference growing redder in the teenager's eyes.	prem153_hyp0	Teenagers don't pay much attention to all other things.	0
3	dialectal	Cuba	prem153	The sun is nothing more than a circumference growing redder in the teenager's eyes.	prem153_hyp1	Teenagers are very fun.	1
3	dialectal	Cuba	prem153	The sun is nothing more than a circumference growing redder in the teenager's eyes.	prem153_hyp2	Teenagers notice everything.	2
3	dialectal	Cuba	prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)"	prem154_hyp0	The Solte group has prepared a new music video.	0
3	dialectal	Cuba	prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)"	prem154_hyp1	The famous song has gained a lot in a short time.	1
3	dialectal	Cuba	prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)"	prem154_hyp2	The group of singles has withdrawn and will not do anything else.	2
3	dialectal	Cuba	prem155	Digital transformation entails a major paradigm shift in the cultural and creative sphere.	prem155_hyp0	Digital transformation offers you more opportunities in the cultural and creative field.	0
3	dialectal	Cuba	prem155	Digital transformation entails a major paradigm shift in the cultural and creative sphere.	prem155_hyp1	Digital transformation can still bring many innovations to our society.	1
3	dialectal	Cuba	prem155	Digital transformation entails a major paradigm shift in the cultural and creative sphere.	prem155_hyp2	Digital transformation represents a small paradigm shift in the cultural and creative sphere.	2
3	dialectal	Cuba	prem156	The European Union has been for many decades the first world's reference in terms of democracy, equality, security and well-being.	prem156_hyp0	The European Union is a first-world reference in many areas.	0
3	dialectal	Cuba	prem156	The European Union has been for many decades the first world's reference in terms of democracy, equality, security and well-being.	prem156_hyp1	There are several countries in the European Union.	1
3	dialectal	Cuba	prem156	The European Union has been for many decades the first world's reference in terms of democracy, equality, security and well-being.	prem156_hyp2	The United States has been the first world's reference in democracy, equality, security, and well-being.	2
3	dialectal	Cuba	prem157	We look at life with commercial logic: everything easy, comfortable, interchangeable, quality and cheap.	prem157_hyp0	If we looked at life through business logic, everything would be easier.	0
3	dialectal	Cuba	prem157	We look at life with commercial logic: everything easy, comfortable, interchangeable, quality and cheap.	prem157_hyp1	Business logic is a new concept of the present time.	1
3	dialectal	Cuba	prem157	We look at life with commercial logic: everything easy, comfortable, interchangeable, quality and cheap.	prem157_hyp2	We look at life with commercial logic: everything difficult, uncomfortable, immutable, mediocre and expensive.	2
3	dialectal	Cuba	prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp0	They did not confess to the judge what they should have confessed.	0
3	dialectal	Cuba	prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp1	They are decided in the National Court.	1
3	dialectal	Cuba	prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp2	They confessed everything to the judge.	2
3	dialectal	Cuba	prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp0	Antton Olariaga will win the Joseph Camino award for his completed work.	0
3	dialectal	Cuba	prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp1	Joseph Camino died in 2015.	1
3	dialectal	Cuba	prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp2	Joseph Camino will receive the award in Madrid.	2
3	dialectal	Cuba	prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp0	Yesterday I watched an incredibly serious movie for a moment.	0
3	dialectal	Cuba	prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp1	Actor Nacho Novo was born on September 17, 1958.	1
3	dialectal	Cuba	prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp2	The actor Nacho Novo always plays comic roles.	2
3	dialectal	Cuba	prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp0	The establishment has been open for just over a month.	0
3	dialectal	Cuba	prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp1	I really liked the place.	1
3	dialectal	Cuba	prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp2	The establishment that opened on July 13 remains open and has never closed.	2
3	dialectal	Cuba	prem162	One night, while Lucia and Miren were drinking wine, they invited Andrea to the boss's house, and the three had sexual relations.	prem162_hyp0	They had sexual relations on the day they were at the boss's house.	0
3	dialectal	Cuba	prem162	One night, while Lucia and Miren were drinking wine, they invited Andrea to the boss's house, and the three had sexual relations.	prem162_hyp1	You must be very careful about sexually transmitted diseases when having sexual relations.	1
3	dialectal	Cuba	prem162	One night, while Lucia and Miren were drinking wine, they invited Andrea to the boss's house, and the three had sexual relations.	prem162_hyp2	Lucía, Miren, and Andrea are virgins.	2
3	dialectal	Cuba	prem163	The movie theater where the film will be shown will be announced soon.	prem163_hyp0	It will be shown in a movie theater.	0
3	dialectal	Cuba	prem163	The movie theater where the film will be shown will be announced soon.	prem163_hyp1	People are eager to see the movie.	1
3	dialectal	Cuba	prem163	The movie theater where the film will be shown will be announced soon.	prem163_hyp2	It will be announced later which room it has been screened in.	2
3	dialectal	Cuba	prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp0	A lot of hard work is done in our field.	0
3	dialectal	Cuba	prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp1	Even though it's difficult, we really love our countryside.	1
3	dialectal	Cuba	prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp2	In our countryside we don't do anything, it's very boring.	2
3	dialectal	Cuba	prem165	Its objective is to promote the economy of Orduña and is a member of the Network of Development Agencies of the Basque Country Development Network.	prem165_hyp0	He/She wants to help Orduña's economy.	0
3	dialectal	Cuba	prem165	Its objective is to promote the economy of Orduña and is a member of the Network of Development Agencies of the Basque Country Development Network.	prem165_hyp1	Orduña is located in Álava.	1
3	dialectal	Cuba	prem165	Its objective is to promote the economy of Orduña and is a member of the Network of Development Agencies of the Basque Country Development Network.	prem165_hyp2	The Basque Development Agencies Network has no members.	2
3	dialectal	Cuba	prem166	People who have less time also have the option to take shorter courses.	prem166_hyp0	They also think about people who have less time.	0
3	dialectal	Cuba	prem166	People who have less time also have the option to take shorter courses.	prem166_hyp1	I didn't know there were those kinds of opportunities in that course.	1
3	dialectal	Cuba	prem166	People who have less time also have the option to take shorter courses.	prem166_hyp2	People who have less time also have the option to take longer courses.	2
3	dialectal	Cuba	prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Youth Center closed its doors in November 2011.	prem167_hyp0	Today the Gaztetxe Lakomi is not open.	0
3	dialectal	Cuba	prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Youth Center closed its doors in November 2011.	prem167_hyp1	I spent a lot of time in the Lakomi Rejuvenation.	1
3	dialectal	Cuba	prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Youth Center closed its doors in November 2011.	prem167_hyp2	The Lakomi Youth Center remained open for 10 years.	2
3	dialectal	Cuba	prem168	Starting at Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp0	Zeruko Argia had influence on the history of Basque graphic humor.	0
3	dialectal	Cuba	prem168	Starting at Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp1	In 1972, besides Zeruko Argia, other things happened.	1
3	dialectal	Cuba	prem168	Starting at Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp2	Starting in Zeruko Argia in 2015, they revolutionized the history of Basque graphic humor with an innovative style of great personality.	2
3	dialectal	Cuba	prem169	The beach of Gaztetape is full of stones; but we found a nice octopus.	prem169_hyp0	The Gaztetape beach is not covered in sand.	0
3	dialectal	Cuba	prem169	The beach of Gaztetape is full of stones; but we found a nice octopus.	prem169_hyp1	Since the octopus was very poisonous, we never went back to Gaztetape beach.	1
3	dialectal	Cuba	prem169	The beach of Gaztetape is full of stones; but we found a nice octopus.	prem169_hyp2	There are no octopuses on Gaztetape beach.	2
3	dialectal	Cuba	prem170	He/She is doing quite well health-wise and remains steady at work, especially with the rental of the rooms.	prem170_hyp0	They do a good job with room rentals.	0
3	dialectal	Cuba	prem170	He/She is doing quite well health-wise and remains steady at work, especially with the rental of the rooms.	prem170_hyp1	For a while it was a bit slow, but now it's going better.	1
3	dialectal	Cuba	prem170	He/She is doing quite well health-wise and remains steady at work, especially with the rental of the rooms.	prem170_hyp2	He/She has several illnesses and is working quite poorly.	2
3	dialectal	Cuba	prem171	"The team members were very happy and ""enthusiastic"" about sharing their completed work with the fans."	prem171_hyp0	The team members are very happy with the work completed.	0
3	dialectal	Cuba	prem171	"The team members were very happy and ""enthusiastic"" about sharing their completed work with the fans."	prem171_hyp1	The fans have an immense anxiety to hear it all.	1
3	dialectal	Cuba	prem171	"The team members were very happy and ""enthusiastic"" about sharing their completed work with the fans."	prem171_hyp2	The team members have been discouraged.	2
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp0	Democracy will make us prisoners.	0
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp1	Democracy is a political structure.	1
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp2	Democracy will free us	2
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp0	Democracy will make us prisoners.	0
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp1	Democracy is a political structure.	1
3	dialectal	Cuba	prem172	Democracy will not be free.	prem172_hyp2	Democracy will free us	2
3	dialectal	Cuba	prem173	In order for animals rescued from the streets to have a better future, it aims to spread the message of cat adoption.	prem173_hyp0	Animals rescued from the streets have worse conditions than those that are adopted.	0
