prem_id	premise	hypothesis_id	hypothesis	label
prem138	It was a great pleasure to reach the top.	prem138_hyp2	We didn't make it to the top because Mikel broke his leg.	2
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotor skills...	prem139_hyp0	Among the courses, modern abstract art is the best, Mikel has already enrolled.	0
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotor skills...	prem139_hyp1	The goal of the courses is always to teach new things to people.	1
prem139	Specific courses will be organized throughout the year to address different topics: spaces, psychomotor skills...	prem139_hyp2	Courses are useless because people don't learn anything if they don't work.	2
prem140	He/She has made deep reflections on the state of our art.	prem140_hyp0	We have talked a lot about our art.	0
prem140	He/She has made deep reflections on the state of our art.	prem140_hyp1	The art that each person has is unique.	1
prem140	He/She has made deep reflections on the state of our art.	prem140_hyp2	We don't care about our art.	2
prem141	They have organized more activities this week as part of the anti-capitalist campaign.	prem141_hyp0	Among the new initiatives there is a concert.	0
prem141	They have organized more activities this week as part of the anti-capitalist campaign.	prem141_hyp1	Anti-capitalist campaigns and anti-socialist campaigns are opposed.	1
prem141	They have organized more activities this week as part of the anti-capitalist campaign.	prem141_hyp2	They have suspended the anti-capitalist campaign because people didn't show up.	2
prem142	"To modify these addresses, you must access the ""My Information"" section of the electronic portal."	prem142_hyp0	"After entering my information, you must press the ""OK"" button."	0
prem142	"To modify these addresses, you must access the ""My Information"" section of the electronic portal."	prem142_hyp1	Email addresses are used to send messages.	1
prem142	"To modify these addresses, you must access the ""My Information"" section of the electronic portal."	prem142_hyp2	It is impossible to change the addresses because the website is down.	2
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp0	People spend more time on their phones and computers.	0
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp1	Digital transformation is the next advancement that the world needs.	1
prem143	Digital transformation has changed the way we work and interact.	prem143_hyp2	People work as always.	2
prem144	There is always reason to complain, especially when one is weak and help never manages to be perfect.	prem144_hyp0	With help, anyone can do anything.	0
prem144	There is always reason to complain, especially when one is weak and help never manages to be perfect.	prem144_hyp1	We all need help from time to time.	1
prem144	There is always reason to complain, especially when one is weak and help never manages to be perfect.	prem144_hyp2	There are no weak people, only people who don't want to work.	2
prem145	I didn't know he was dead.	prem145_hyp0	It seemed that he/she was dead.	0
prem145	I didn't know he was dead.	prem145_hyp1	Dead people don't move.	1
prem145	I didn't know he was dead.	prem145_hyp2	She wasn't dead, she was sleeping.	2
prem146	I was completely moved by this unexpected farewell.	prem146_hyp0	Fortunately, it was a pleasant surprise.	0
prem146	I was completely moved by this unexpected farewell.	prem146_hyp1	Surprises can be good or bad.	1
prem146	I was completely moved by this unexpected farewell.	prem146_hyp2	I found out about that surprise many weeks ago.	2
prem147	Samsung has a smart school and proposes to teach classes with their Samsung Gear VR glasses and MagicIWB S2 whiteboards.	prem147_hyp0	Samsung will have the most advanced technology classroom in the world.	0
prem147	Samsung has a smart school and proposes to teach classes with their Samsung Gear VR glasses and MagicIWB S2 whiteboards.	prem147_hyp1	Samsung manufactures televisions, mobile phones and cameras.	1
prem147	Samsung has a smart school and proposes to teach classes with their Samsung Gear VR glasses and MagicIWB S2 whiteboards.	prem147_hyp2	Samsung cannot give classes with virtual reality glasses because the children would be playing.	2
prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp0	In the book EUSKERA OF GUETARIA, you can find the speech of Guetaria.	0
prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp1	I don't like the book EUSKERA FROM GUETARIA.	1
prem148	The book GETAIKO EUSKERA is the result of the GETARIAKO AHOTSAK project, which compiles the speech and oral heritage of Getaria.	prem148_hyp2	The book EUSKERA DE GUETARIA captures the Basque language of Biscay.	2
prem149	In the early days of digitalization, web pages were created, and they offered opportunities to democratize communication.	prem149_hyp0	In the early days of digitalization, web pages became more well-known.	0
prem149	In the early days of digitalization, web pages were created, and they offered opportunities to democratize communication.	prem149_hyp1	Digitalization happened a long time ago.	1
prem149	In the early days of digitalization, web pages were created, and they offered opportunities to democratize communication.	prem149_hyp2	At the beginning of digitalization, communication options were destroyed.	2
prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish.	prem150_hyp0	The girls spoke more in Spanish than in Basque.	0
prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish.	prem150_hyp1	The awards ceremony was in Lekeitio.	1
prem150	Two young girls appeared for the awards ceremony, the introduction was in Basque and occasionally as well, but the main content was in Spanish.	prem150_hyp2	The girls spoke in English during the awards ceremony.	2
prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp0	It's worth knowing about Saint Anthony's sock.	0
prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp1	Mount San Antón is in Spain.	1
prem151	It is highly recommended to visit Mount San Antón (the mouse).	prem151_hyp2	Mount San Anton is very ugly.	2
prem152	We met Lili face to face.	prem152_hyp0	We saw the flower.	0
prem152	We met Lili face to face.	prem152_hyp1	The flower was very beautiful.	1
prem152	We met Lili face to face.	prem152_hyp2	We haven't seen Lili in a long time.	2
prem153	The sun is nothing more than an increasingly red circle in the teenager's eyes.	prem153_hyp0	Teenagers don't pay much attention to all other things.	0
prem153	The sun is nothing more than an increasingly red circle in the teenager's eyes.	prem153_hyp1	Teenagers are very fun.	1
prem153	The sun is nothing more than an increasingly red circle in the teenager's eyes.	prem153_hyp2	Teenagers notice everything.	2
prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp0	The Solte group has prepared a new music video.	0
prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp1	The famous song has gained a lot in a short time.	1
prem154	"The Solte group has prepared an innovative music video for the song ""Eraldatutako mundua"" from their latest album 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp2	The group of singles has withdrawn and will not do anything else.	2
prem155	Digital transformation represents a major paradigm shift in the cultural and creative sphere.	prem155_hyp0	Digital transformation offers you more opportunities in the cultural and creative field.	0
prem155	Digital transformation represents a major paradigm shift in the cultural and creative sphere.	prem155_hyp1	Digital transformation can still bring many innovations to our society.	1
prem155	Digital transformation represents a major paradigm shift in the cultural and creative sphere.	prem155_hyp2	Digital transformation represents a small paradigm shift in the cultural and creative sphere.	2
prem156	For many decades, the European Union has been the first world's reference in terms of democracy, equality, security, and well-being.	prem156_hyp0	The European Union is a first-world reference in many areas.	0
prem156	For many decades, the European Union has been the first world's reference in terms of democracy, equality, security, and well-being.	prem156_hyp1	There are several countries in the European Union.	1
prem156	For many decades, the European Union has been the first world's reference in terms of democracy, equality, security, and well-being.	prem156_hyp2	The United States has been the first world's reference in democracy, equality, security, and well-being.	2
prem157	We view life with a commercial logic: everything easy, comfortable, interchangeable, quality, and cheap.	prem157_hyp0	If we looked at life through business logic, everything would be easier.	0
prem157	We view life with a commercial logic: everything easy, comfortable, interchangeable, quality, and cheap.	prem157_hyp1	Business logic is a new concept of the present time.	1
prem157	We view life with a commercial logic: everything easy, comfortable, interchangeable, quality, and cheap.	prem157_hyp2	We look at life with commercial logic: everything difficult, uncomfortable, immutable, mediocre and expensive.	2
prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp0	They did not confess to the judge what they should have confessed.	0
prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp1	They are decided in the National Court.	1
prem158	In the National Court, before the judge, they did not ratify the statement.	prem158_hyp2	They confessed everything to the judge.	2
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp0	Antton Olariaga will win the Joseph Camino award for his completed work.	0
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp1	Joseph Camino died in 2015.	1
prem159	Antton Olariaga will receive the Joseph Camino award in Santutxu, as part of the Parrapean Komiki Egunak events dedicated to Basque comics.	prem159_hyp2	Joseph Camino will receive the award in Madrid.	2
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp0	Yesterday I watched an incredibly serious movie for a moment.	0
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp1	Actor Nacho Novo was born on September 17, 1958.	1
prem160	Yesterday, I briefly saw the Galician actor Nancho Novo on television playing the role of Jesus's father, looking extremely serious.	prem160_hyp2	The actor Nacho Novo always plays comic roles.	2
prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp0	The establishment has been open for just over a month.	0
prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp1	I really liked the place.	1
prem161	The establishment inaugurated on July 13 was closed by the Ertzaintza on September 28 in compliance with a judicial eviction order.	prem161_hyp2	The establishment that opened on July 13 remains open and has never closed.	2
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp0	They had sexual relations on the day they were at the boss's house.	0
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp1	You must be very careful about sexually transmitted diseases when having sexual relations.	1
prem162	One night, while Lucia and Miren were having some wine, they invited Andrea to the boss's house, and the three of them had sexual relations.	prem162_hyp2	Lucía, Miren, and Andrea are virgins.	2
prem163	The theater where the film will be shown will be announced soon.	prem163_hyp0	It will be shown in a movie theater.	0
prem163	The theater where the film will be shown will be announced soon.	prem163_hyp1	People are eager to see the movie.	1
prem163	The theater where the film will be shown will be announced soon.	prem163_hyp2	It will be announced later which room it has been screened in.	2
prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp0	A lot of hard work is done in our field.	0
prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp1	Even though it's difficult, we really love our countryside.	1
prem164	Our countryside has suffered, and we have a great capacity for adaptation.	prem164_hyp2	In our countryside we don't do anything, it's very boring.	2
prem165	Its objective is to boost Orduña's economy and it is a member of the Development Agencies Network of the Basque Country Development Network.	prem165_hyp0	He/She wants to help Orduña's economy.	0
prem165	Its objective is to boost Orduña's economy and it is a member of the Development Agencies Network of the Basque Country Development Network.	prem165_hyp1	Orduña is located in Álava.	1
prem165	Its objective is to boost Orduña's economy and it is a member of the Development Agencies Network of the Basque Country Development Network.	prem165_hyp2	The Basque Development Agencies Network has no members.	2
prem166	People who have less time also have the option of taking shorter courses.	prem166_hyp0	They also think about people who have less time.	0
prem166	People who have less time also have the option of taking shorter courses.	prem166_hyp1	I didn't know there were those kinds of opportunities in that course.	1
prem166	People who have less time also have the option of taking shorter courses.	prem166_hyp2	People who have less time also have the option to take longer courses.	2
prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Gaztetxe closed its doors in November 2011.	prem167_hyp0	Today the Gaztetxe Lakomi is not open.	0
prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Gaztetxe closed its doors in November 2011.	prem167_hyp1	I spent a lot of time in the Lakomi Rejuvenation.	1
prem167	After being a meeting point for neighborhood youth for three and a half years, the Lakomi Gaztetxe closed its doors in November 2011.	prem167_hyp2	The Lakomi Youth Center remained open for 10 years.	2
prem168	Starting in Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp0	Zeruko Argia had influence on the history of Basque graphic humor.	0
prem168	Starting in Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp1	In 1972, besides Zeruko Argia, other things happened.	1
prem168	Starting in Zeruko Argia in 1972, he revolutionized the history of Basque graphic humor with an innovative style of great personality.	prem168_hyp2	Starting in Zeruko Argia in 2015, they revolutionized the history of Basque graphic humor with an innovative style of great personality.	2
prem169	The Gaztetape beach is full of stones; but we found a beautiful octopus.	prem169_hyp0	The Gaztetape beach is not covered in sand.	0
prem169	The Gaztetape beach is full of stones; but we found a beautiful octopus.	prem169_hyp1	Since the octopus was very poisonous, we never went back to Gaztetape beach.	1
prem169	The Gaztetape beach is full of stones; but we found a beautiful octopus.	prem169_hyp2	There are no octopuses on Gaztetape beach.	2
prem170	He/She is in quite good health and remains steady at work, especially with the rental of the rooms.	prem170_hyp0	They do a good job with room rentals.	0
prem170	He/She is in quite good health and remains steady at work, especially with the rental of the rooms.	prem170_hyp1	For a while it was a bit slow, but now it's going better.	1
prem170	He/She is in quite good health and remains steady at work, especially with the rental of the rooms.	prem170_hyp2	He/She has several illnesses and is working quite poorly.	2
prem171	"The team members were very happy and ""excited"" to share their completed work with the fans."	prem171_hyp0	The team members are very happy with the work completed.	0
prem171	"The team members were very happy and ""excited"" to share their completed work with the fans."	prem171_hyp1	The fans have an immense anxiety to hear it all.	1
prem171	"The team members were very happy and ""excited"" to share their completed work with the fans."	prem171_hyp2	The team members have been discouraged.	2
prem172	Democracy will not make us free.	prem172_hyp0	Democracy will make us prisoners.	0
prem172	Democracy will not make us free.	prem172_hyp1	Democracy is a political structure.	1
prem172	Democracy will not make us free.	prem172_hyp2	Democracy will free us	2
prem173	In order to ensure that animals rescued from the streets have a dignified future, it aims to spread the message of cat adoption.	prem173_hyp0	Animals rescued from the streets have worse conditions than those that are adopted.	0
prem173	In order to ensure that animals rescued from the streets have a dignified future, it aims to spread the message of cat adoption.	prem173_hyp1	There are many cats in the streets.	1
prem173	In order to ensure that animals rescued from the streets have a dignified future, it aims to spread the message of cat adoption.	prem173_hyp2	Its aim is to take adopted cats out for walks.	2
prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp0	The changes will be noticed little by little.	0
prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp1	To achieve changes, you need to have a proactive mindset.	1
prem174	Perhaps the changes won't be noticed immediately, but we are establishing criteria to take progressive steps in a new direction.	prem174_hyp2	We are establishing the criteria to provide to an old address.	2
prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp0	If you open Pandora's box, you can discover a world of a thousand colors.	0
prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp1	Amancay Gaztañaga Sagarzazu is from Gipuzkoa.	1
prem175	One day Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp2	Amancay Gaztañaga Sagarzazu kept Pandora's box closed.	2
prem176	With humor and joy, many things can be achieved with children.	prem176_hyp0	Children really like humor and joy.	0
prem176	With humor and joy, many things can be achieved with children.	prem176_hyp1	Children can be very exhausting sometimes.	1
prem176	With humor and joy, many things can be achieved with children.	prem176_hyp2	If you use humor and joy with children, they will take advantage of you	2
prem177	Why the lack of clarity, total darkness, generates fear in most of us.	prem177_hyp0	Darkness and the lack of light frighten most of society.	0
prem177	Why the lack of clarity, total darkness, generates fear in most of us.	prem177_hyp1	We should not be afraid of the dark, it is an irrational fear.	1
prem177	Why the lack of clarity, total darkness, generates fear in most of us.	prem177_hyp2	Society is very brave, it has no fear.	2
prem178	The Urtxintxa School has come a long way in educating society about values through non-formal education.	prem178_hyp0	The Urtxintxa School has been teaching values through non-formal education courses for many years.	0
prem178	The Urtxintxa School has come a long way in educating society about values through non-formal education.	prem178_hyp1	The Urtxintxa School offers non-classroom-based courses in non-formal education.	1
prem178	The Urtxintxa School has come a long way in educating society about values through non-formal education.	prem178_hyp2	The Urtxintxa School has little experience in non-formal education.	2
prem179	Subsequently, there were several attempts to occupy premises, but they were unsuccessful.	prem179_hyp0	The premises remained vacant, despite the efforts made.	0
prem179	Subsequently, there were several attempts to occupy premises, but they were unsuccessful.	prem179_hyp1	Young people were the main participants in the attempts to occupy the premises.	1
prem179	Subsequently, there were several attempts to occupy premises, but they were unsuccessful.	prem179_hyp2	The attempts to occupy several premises were very successful.	2
prem180	The tradition of theater is horizontal.	prem180_hyp0	All participants are equally important in theater.	0
prem180	The tradition of theater is horizontal.	prem180_hyp1	Theater has a long tradition.	1
prem180	The tradition of theater is horizontal.	prem180_hyp2	The tradition of theater is vertical or hierarchical.	2
prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on this street will be blocked to install a mobile crane.	0
prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
prem181	Traffic will be closed for work that needs to be carried out with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	During the time that the crane installation works last, cars will continuously circulate through that street.	2
prem182	We see the world through learned eyes.	prem182_hyp0	Our perspective is not innate, we learn it.	0
prem182	We see the world through learned eyes.	prem182_hyp1	We all have a point of view about reality.	1
prem182	We see the world through learned eyes.	prem182_hyp2	Our opinions cannot be conditioned.	2
prem183	The Urtxintxa School offers the opportunity to participate in short-term courses from October to June.	prem183_hyp0	From October to June, the Urtxintxa School offers short courses.	0
prem183	The Urtxintxa School offers the opportunity to participate in short-term courses from October to June.	prem183_hyp1	At the Urtxintxa school, training courses of different durations can be taken depending on the time of year.	1
prem183	The Urtxintxa School offers the opportunity to participate in short-term courses from October to June.	prem183_hyp2	The Urtxintxa school only offers long courses from October to June.	2
prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp0	The EGA can be prepared in a non-face-to-face mode.	0
prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp1	You have to work hard to prepare for the EGA exam.	1
prem184	There are also places on the internet to prepare for the EGA.	prem184_hyp2	The EGA exam can only be prepared for in in-person classes.	2
prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp0	At the Arriaga theater, on February 7th, a version of a Shakespeare play will be performed, specifically Macbeth.	0
prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp1	The play that will premiere at the Arriaga theater is a completely modern adaptation of Macbeth.	1
prem185	The Arriaga theater will premiere a version of Macbeth, Shakespeare's classic play, on February 7.	prem185_hyp2	On February 7th, the public will not be able to see Macbeth at the Arriaga theater.	2
prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp0	Marijuli had a lot of vitality and was very kind and approachable with people.	0
prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp1	Marijuli was an elderly woman from the village.	1
prem186	Marijuli was a very lively, sweet, approachable, responsible, and affectionate person.	prem186_hyp2	Marijuli was a lifeless, careless, irresponsible, cold, and unpleasant person.	2
prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court sentenced him to 12 years in prison.	prem187_hyp0	In 2008, after being arrested in connection with the macro-case 19/98, the National Court determined that Berrizabal was guilty and should remain imprisoned for 12 years.	0
prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court sentenced him to 12 years in prison.	prem187_hyp1	Berrizabal was arrested in 2008, and was held in pre-trial detention until the hearing of the macro-case 18/98.	1
prem187	Berrizabal was arrested in March 2008 in connection with the macro-case 18/98, and the National Court sentenced him to 12 years in prison.	prem187_hyp2	Berrizabal was arrested in March 2008 in connection with the macro-case 19/98, but during the trial, the National Court declared the accused innocent and cleared him of all charges.	2
prem188	Peru just took a course at the ice palace.	prem188_hyp0	Peru has recently been on thin ice.	0
prem188	Peru just took a course at the ice palace.	prem188_hyp1	Peru has been in an ice skating class.	1
prem188	Peru just took a course at the ice palace.	prem188_hyp2	Peru has never been on an ice rink.	2
prem189	The four of them ended up in a small bed in the boss's house.	prem189_hyp0	The four of them went to their boss's house.	0
prem189	The four of them ended up in a small bed in the boss's house.	prem189_hyp1	In the boss's house there is only one small bed available.	1
prem189	The four of them ended up in a small bed in the boss's house.	prem189_hyp2	The four of them ended up on the street.	2
prem190	Peru goes to the English camp organized by Kutxa in the mornings.	prem190_hyp0	Every morning, Peru goes to summer camp to learn English.	0
prem190	Peru goes to the English camp organized by Kutxa in the mornings.	prem190_hyp1	Camps for children and young people are organized in summer.	1
prem190	Peru goes to the English camp organized by Kutxa in the mornings.	prem190_hyp2	In summer, Peru spends the mornings at home.	2
prem191	All peoples have the right to decide.	prem191_hyp0	Any country should have the option to decide.	0
prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few peoples.	2
prem192	The Santutxu festivities began last Saturday with the opening announcement by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp0	Last Saturday, the Santutxu festivities began, led by the town criers from the AEK euskaltegi and the Gaztedi Dance Group.	0
prem192	The Santutxu festivities began last Saturday with the opening announcement by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp1	Last Saturday, there was a pleasant atmosphere in Santutxu due to the beginning of the festivities.	1
prem192	The Santutxu festivities began last Saturday with the opening announcement by members of the AEK euskaltegi and the Gaztedi dance group.	prem192_hyp2	Last Saturday, the Santutxu festivities began, despite members of the AEK euskaltegi and the Gaztedi dance group refusing to be the opening ceremony announcers.	2
prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp0	Most of the companies located in the Markina Elkartegi belong to the secondary sector.	0
prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp1	Medium-sized industrial companies are concentrated in the Markina Business Center.	1
prem193	The Markina Business Center is a Business Center with a strong industrial character.	prem193_hyp2	The companies that gather in the Markina Business Center belong to the primary sector, that is, they are dedicated to agriculture and livestock farming.	2
prem194	I saw him/her for the last time three weeks ago.	prem194_hyp0	I haven't seen him/her for three weeks.	0
prem194	I saw him/her for the last time three weeks ago.	prem194_hyp1	It's been three weeks since I went outside.	1
prem194	I saw him/her for the last time three weeks ago.	prem194_hyp2	I will see him/her/it for the first time in three weeks.	2
prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp0	The objective of the Gernika Business Center is to bring together newly established companies or those that are in the process of expansion.	0
prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp1	The Technology Park of Guernica is very large and houses numerous newly established companies.	1
prem195	The Gernika Business Center is a business center created to host newly established business projects and companies in the process of expansion.	prem195_hyp2	The Gernika Business Center serves to develop new business projects and expanding companies.	2
prem196	Let's say he has an amazing occupation: globetrotter.	prem196_hyp0	It is uncommon to have traveling the world as a profession.	0
prem196	Let's say he has an amazing occupation: globetrotter.	prem196_hyp1	You have to work to earn money.	1
prem196	Let's say he has an amazing occupation: globetrotter.	prem196_hyp2	They do their work without leaving home.	2
prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp0	The plane from Chicago to Los Angeles arrived late.	0
prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp1	A flight from Chicago to Los Angeles departs every three hours.	1
prem197	The flight from Chicago to Los Angeles was delayed by two hours.	prem197_hyp2	The flight from Chicago to Los Angeles arrived two hours early.	2
prem198	After traveling by canoe through the rivers and impressive lakes of Alaska across Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp0	Yesterday, a friend who had been traveling through California and Alaska visited me in the hospital.	0
prem198	After traveling by canoe through the rivers and impressive lakes of Alaska across Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp1	I have known the close friend who visited me yesterday at the hospital since I was very young.	1
prem198	After traveling by canoe through the rivers and impressive lakes of Alaska across Jack London's landscapes, a great friend came to visit me at the hospital yesterday.	prem198_hyp2	Yesterday I was alone in the hospital.	2
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp0	The four seasons that we have discussed at Cinema Paradisu are of long duration.	0
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp1	The seasons discussed in Cinema Paradiso have variable durations.	1
prem199	We have had four long seasons of the four seasons at Cinema Paradise.	prem199_hyp2	At Cinema Paradisu, we have been screening four short films about the four seasons.	2
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp0	Since the Basque and Spanish versions will be released simultaneously, children and young people in the Basque Country will be able to enjoy cinema in Basque from the start.	0
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp1	In the Basque Country, you can sometimes also enjoy movies in English from their release date.	1
prem200	In this way, children and young people from the Basque Country have the opportunity to enjoy cinema in their language, Euskera, at the same time as the Spanish versions are released.	prem200_hyp2	In this way, children and young people in the Basque Country will be able to watch movies in Spanish from their release, but they will have to wait a long time to see them in Euskera.	2
prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism."""	prem201_hyp0	The Santutxu Youth Assembly organizes actions against the oppression of capitalism.	0
prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism."""	prem201_hyp1	Weekly activities are organized at the Santutxu Youth Assembly.	1
prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism."""	prem201_hyp2	This week, the Santutxu Youth Assembly has organized two activities to defend the liberating aspect of capitalism.	2
prem202	This year's birthday present had to be special: a photo album of mom's life and a surprise afternoon snack.	prem202_hyp0	To make this year's birthday gift different, we prepared a surprise afternoon snack for mom and gave her a photo album.	0
prem202	This year's birthday present had to be special: a photo album of mom's life and a surprise afternoon snack.	prem202_hyp1	To make mom's birthday special this year, the whole family got together for an afternoon snack/tea.	1
prem202	This year's birthday present had to be special: a photo album of mom's life and a surprise afternoon snack.	prem202_hyp2	This year's birthday gift for mom had to be something completely normal, that's why we've only given her a photo album.	2
prem203	Furthermore, it brings joy to life that there was someone in the aristocracy who took steps to ensure that the Basque language would be loved and used.	prem203_hyp0	Some aristocrat made efforts to promote the use of Euskera because they liked the language, and that is encouraging.	0
prem203	Furthermore, it brings joy to life that there was someone in the aristocracy who took steps to ensure that the Basque language would be loved and used.	prem203_hyp1	Among the aristocracy, some dedicated themselves to Basque linguistics, and that brings joy.	1
prem203	Furthermore, it brings joy to life that there was someone in the aristocracy who took steps to ensure that the Basque language would be loved and used.	prem203_hyp2	All aristocrats hated the Basque language, which is why they took measures to reduce its use.	2
prem204	Only to the extent that Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp0	To increase the use of Euskera (Basque language), Basque speakers must speak in Euskera to passive receivers.	0
prem204	Only to the extent that Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp1	When children are present, Basque speakers use Basque more frequently with passive receivers.	1
prem204	Only to the extent that Basque speakers address passive receivers in Euskera, and only then, will we manage to change usage patterns.	prem204_hyp2	To revolutionize the use of Basque, Basque speakers must speak Spanish to passive receivers.	2
prem205	Atzerri is the novel that Mikel Antza published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp0	Mikel Antza wrote the novel Atzerri, and according to what they say, the central axis of the novel is a mixture between his experiences and fiction.	0
prem205	Atzerri is the novel that Mikel Antza published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp1	Mikel Antza's novel Atzerri was published in 2012, and since then it has been a great success among Basque readers.	1
prem205	Atzerri is the novel that Mikel Antza published in 2012; it is said that autofiction is the essence of the novel.	prem205_hyp2	In 2012, Mikel Antza published Atzerri, an autobiographical book that collects his experiences.	2
prem206	When it ended, I applauded for the first time in my life.	prem206_hyp0	When I finished, I expressed that I liked it.	0
prem206	When it ended, I applauded for the first time in my life.	prem206_hyp1	My final reactions are very common.	1
