prem_id	premise	hypothesis_id	hypothesis	label
prem108	Esta entrega de premios tiene como objetivo poner en valor la traducción realizada desde el euskera.	prem108_hyp2	Esta entrega de premios tiene como objetivo poner en valor las traducciones realizadas al euskera.	2
prem109	Hace tiempo que nos metimos en este lío y ya no hay vuelta atrás.	prem109_hyp0	Tenemos este conflicto desde hace mucho tiempo y no podemos dar marcha atrás.	0
prem109	Hace tiempo que nos metimos en este lío y ya no hay vuelta atrás.	prem109_hyp1	Empezamos a luchar hace mucho tiempo y no tenemos forma de ganar.	1
prem109	Hace tiempo que nos metimos en este lío y ya no hay vuelta atrás.	prem109_hyp2	Hace poco nos metimos en esta lucha y no hay vuelta atrás.	2
prem110	Siempre hay que romper alguna ley para ganar derechos.	prem110_hyp0	Para conseguir más derechos, siempre hay que hacer algo que está prohibido.	0
prem110	Siempre hay que romper alguna ley para ganar derechos.	prem110_hyp1	Cuantas más leyes se rompan, más derechos se ganan.	1
prem110	Siempre hay que romper alguna ley para ganar derechos.	prem110_hyp2	Siempre se obtienen más derechos cuando se respetan las leyes.	2
prem111	El guía ha proporcionado datos interesantes y ha sido muy entretenido.	prem111_hyp0	Los datos interesantes que ha ofrecido el guía han convertido la experiencia en entretenida.	0
prem111	El guía ha proporcionado datos interesantes y ha sido muy entretenido.	prem111_hyp1	El conductor se ha entretenido dando datos que le han resultado interesantes.	1
prem111	El guía ha proporcionado datos interesantes y ha sido muy entretenido.	prem111_hyp2	Aunque los datos proporcionados por el conductor fueron de escaso interés, la experiencia ha sido entretenida.	2
prem112	Era un sueño de hace tiempo conocer Praga.	prem112_hyp0	Ha tenido muchas ganas de conocer Praga durante mucho tiempo.	0
prem112	Era un sueño de hace tiempo conocer Praga.	prem112_hyp1	Ha soñado que conocía Praga.	1
prem112	Era un sueño de hace tiempo conocer Praga.	prem112_hyp2	Conoce Praga desde hace tiempo.	2
prem113	Los que nos movemos en el mundo del euskera sabemos muy bien lo agotador que es la defensa de nuestros intereses.	prem113_hyp0	Los que nos movemos en el mundo del euskera sabemos lo agotador que resulta defender nuestros intereses.	0
prem113	Los que nos movemos en el mundo del euskera sabemos muy bien lo agotador que es la defensa de nuestros intereses.	prem113_hyp1	Los que nos movemos en el mundo del euskera estamos cansados de defender nuestros intereses.	1
prem113	Los que nos movemos en el mundo del euskera sabemos muy bien lo agotador que es la defensa de nuestros intereses.	prem113_hyp2	Los que nos movemos en el mundo del euskera lo pasamos bien defendiendo nuestros intereses.	2
prem114	Amazon ha presentado una patente para realizar entregas con drones.	prem114_hyp0	Amazon ha enviado la patente para distribuir paquetes con drones.	0
prem114	Amazon ha presentado una patente para realizar entregas con drones.	prem114_hyp1	Amazon ha distribuido drones para introducir patentes.	1
prem114	Amazon ha presentado una patente para realizar entregas con drones.	prem114_hyp2	Amazon está esperando a que se apruebe la patente para realizar repartos con drones.	2
prem115	Numerosos vecinos de Santutxu se han acercado a los alrededores del Gaztetxe para protestar contra su cierre.	prem115_hyp0	Mucha gente que vive en Santutxu ha venido a pedir que se mantenga abierto el gaztetxe.	0
prem115	Numerosos vecinos de Santutxu se han acercado a los alrededores del Gaztetxe para protestar contra su cierre.	prem115_hyp1	Numerosos vecinos de Santutxu han rodeado el gaztetxe para protestar contra su cierre.	1
prem115	Numerosos vecinos de Santutxu se han acercado a los alrededores del Gaztetxe para protestar contra su cierre.	prem115_hyp2	Numerosos vecinos de Santutxu se han acercado para pedir el cierre del gaztetxe.	2
prem116	La música ha sido muy importante en mi vida.	prem116_hyp0	He sentido la importancia de la música a lo largo de la vida.	0
prem116	La música ha sido muy importante en mi vida.	prem116_hyp1	Se dice que la música es muy importante en la vida.	1
prem116	La música ha sido muy importante en mi vida.	prem116_hyp2	La importancia que tiene la música en mi vida es nueva.	2
prem117	La fuerza en sí es natural, por lo tanto su uso no puede ser bueno o malo como un valor absoluto.	prem117_hyp0	Como la fuerza es natural, no hay manera absoluta de decir si su uso es bueno o malo.	0
prem117	La fuerza en sí es natural, por lo tanto su uso no puede ser bueno o malo como un valor absoluto.	prem117_hyp1	No podemos normalizar el juzgar si quien ha recurrido al uso de la fuerza es bueno o malo.	1
prem117	La fuerza en sí es natural, por lo tanto su uso no puede ser bueno o malo como un valor absoluto.	prem117_hyp2	Para saber si el uso de la fuerza es bueno o malo, los valores absolutos son lo más natural posible.	2
prem118	En momentos específicos se manifiesta claramente la respuesta y el compromiso de la gente.	prem118_hyp0	La gente responde a los problemas en momentos específicos.	0
prem118	En momentos específicos se manifiesta claramente la respuesta y el compromiso de la gente.	prem118_hyp1	La gente siempre está dispuesta a hacer cualquier cosa.	1
prem118	En momentos específicos se manifiesta claramente la respuesta y el compromiso de la gente.	prem118_hyp2	En momentos específicos la gente tiene miedo	2
prem119	El objetivo de mañana será realizar aportaciones a los 18 proyectos propuestos dentro de la dinámica Gazteok Eraikitzen.	prem119_hyp0	Entre los proyectos está la construcción de un nuevo gaztetxe.	0
prem119	El objetivo de mañana será realizar aportaciones a los 18 proyectos propuestos dentro de la dinámica Gazteok Eraikitzen.	prem119_hyp1	Gazteok Eraikitzen se creó en marzo de 2018.	1
prem119	El objetivo de mañana será realizar aportaciones a los 18 proyectos propuestos dentro de la dinámica Gazteok Eraikitzen.	prem119_hyp2	La contribución de mañana se trasladará a la próxima semana.	2
prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura, sino un gesto de dependencia y sumisión	prem120_hyp0	Si otra persona no respeta mi idioma, una cosa está clara: sus padres no cuidaron bien a sus hijos.	0
prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura, sino un gesto de dependencia y sumisión	prem120_hyp1	Aprender otros idiomas es bueno para las personas.	1
prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura, sino un gesto de dependencia y sumisión	prem120_hyp2	Es necesario respetar otros idiomas.	2
prem121	Es un hermoso paraje donde la montaña y el mar se unen.	prem121_hyp0	Donde se encuentran la montaña y el mar puedes encontrar la belleza.	0
prem121	Es un hermoso paraje donde la montaña y el mar se unen.	prem121_hyp1	El mundo está lleno de lugares hermosos.	1
prem121	Es un hermoso paraje donde la montaña y el mar se unen.	prem121_hyp2	Las montañas y los mares están llenos de basura.	2
prem122	Se proponen herramientas para dar un impulso a la dinámica de la propia asociación, empresa u organización.	prem122_hyp0	La mejor manera de cambiar la dinámica es ponerse en la piel del otro.	0
prem122	Se proponen herramientas para dar un impulso a la dinámica de la propia asociación, empresa u organización.	prem122_hyp1	Cambiar la dinámica abre la mente de la gente.	1
prem122	Se proponen herramientas para dar un impulso a la dinámica de la propia asociación, empresa u organización.	prem122_hyp2	Cambiar la dinámica puede traer muchos problemas, por ejemplo incomodidad.	2
prem123	Lucía está casada con un hombre.	prem123_hyp0	Un hombre está casado con Lucía.	0
prem123	Lucía está casada con un hombre.	prem123_hyp1	Los hombres y las mujeres se casan frecuentemente.	1
prem123	Lucía está casada con un hombre.	prem123_hyp2	Lucía está divorciada.	2
prem124	No hay nadie en el País Vasco que haya practicado el teatro desde tantos puntos de vista como Lete	prem124_hyp0	Lete ganó muchos premios por su obra de teatro.	0
prem124	No hay nadie en el País Vasco que haya practicado el teatro desde tantos puntos de vista como Lete	prem124_hyp1	Se han realizado obras de teatro durante 500 años.	1
prem124	No hay nadie en el País Vasco que haya practicado el teatro desde tantos puntos de vista como Lete	prem124_hyp2	Lete no ha trabajado desde tantos puntos de vista.	2
prem125	El año pasado decidí que debía celebrar mi 40 aniversario por todo lo alto y con frecuencia.	prem125_hyp0	En mi 40 cumpleaños tuve la fiesta del mundo.	0
prem125	El año pasado decidí que debía celebrar mi 40 aniversario por todo lo alto y con frecuencia.	prem125_hyp1	Los aniversarios son importantes.	1
prem125	El año pasado decidí que debía celebrar mi 40 aniversario por todo lo alto y con frecuencia.	prem125_hyp2	Me olvidé de mi 40 aniversario.	2
prem126	La sociedad está dirigida por un Consejo de Administración que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Municipal.	prem126_hyp0	Entre los partidos políticos se encuentran el PP, PNV, PSOE y Sumar.	0
prem126	La sociedad está dirigida por un Consejo de Administración que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Municipal.	prem126_hyp1	El ayuntamiento trabaja junto con el Gobierno Vasco.	1
prem126	La sociedad está dirigida por un Consejo de Administración que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Municipal.	prem126_hyp2	El ayuntamiento no es de los políticos, sino de los funcionarios y de los ciudadanos.	2
prem127	Desde el principio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados.	prem127_hyp0	Nuestro objetivo es tener hijos.	0
prem127	Desde el principio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados.	prem127_hyp1	Todos nuestros hijos e hijas deberían ser bilingües.	1
prem127	Desde el principio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados.	prem127_hyp2	No quieren tener hijos.	2
prem128	El 1 de mayo de 2016, la Asociación de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio.	prem128_hyp0	El arte rupestre trataba sobre la caza de un visón.	0
prem128	El 1 de mayo de 2016, la Asociación de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio.	prem128_hyp1	El arte rupestre más antiguo data del año 600 a.C.	1
prem128	El 1 de mayo de 2016, la Asociación de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio.	prem128_hyp2	El arte rupestre fue un grafiti.	2
prem129	Y hemos comprado pan delicioso en el caserío de los mormones.	prem129_hyp0	El pan que han hecho las hormigas está muy rico.	0
prem129	Y hemos comprado pan delicioso en el caserío de los mormones.	prem129_hyp1	El pan está bueno para uno o dos días.	1
prem129	Y hemos comprado pan delicioso en el caserío de los mormones.	prem129_hyp2	El pan que hemos comprado a los fantasmas es duro y sin sabor	2
prem130	Aunque denunciaron la tortura, la noticia no se difundió.	prem130_hyp0	Estuvieron torturando a ese pobre hombre durante 3 años.	0
prem130	Aunque denunciaron la tortura, la noticia no se difundió.	prem130_hyp1	Torturar a alguien es la peor cosa del mundo.	1
prem130	Aunque denunciaron la tortura, la noticia no se difundió.	prem130_hyp2	El mundo se sorprendió al descubrir que habían torturado.	2
prem131	El humor es muy variable, fluctúa mucho.	prem131_hyp0	Siempre hemos sabido que su humor es cambiante.	0
prem131	El humor es muy variable, fluctúa mucho.	prem131_hyp1	El humor de una persona no es siempre el mismo.	1
prem131	El humor es muy variable, fluctúa mucho.	prem131_hyp2	Siempre está contento.	2
prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio cercano, o en un parking de pago.	prem132_hyp0	Si van a tomar transporte público, cojan el autobús, ni se les ocurra tomar el tren.	0
prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio cercano, o en un parking de pago.	prem132_hyp1	El transporte en autobús desde Bilbao a San Sebastián tarda aproximadamente una hora y media.	1
prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio cercano, o en un parking de pago.	prem132_hyp2	No vayas a San Sebastián, todo es muy caro.	2
prem133	El documental comenzará a las seis de la tarde en el gaztetxe Uztaldi.	prem133_hyp0	El gaztetxe está abierto por las tardes.	0
prem133	El documental comenzará a las seis de la tarde en el gaztetxe Uztaldi.	prem133_hyp1	El centro juvenil está lleno de jóvenes.	1
prem133	El documental comenzará a las seis de la tarde en el gaztetxe Uztaldi.	prem133_hyp2	Al centro juvenil Uztaldi se le ha roto la televisión.	2
prem134	Los finales felices que promete la monogamia fiel no son tan comunes como se cree.	prem134_hyp0	Tienes que trabajar para tener un final feliz.	0
prem134	Los finales felices que promete la monogamia fiel no son tan comunes como se cree.	prem134_hyp1	La monogamia y la poligamia son opuestas.	1
prem134	Los finales felices que promete la monogamia fiel no son tan comunes como se cree.	prem134_hyp2	La monogamia, como en los cuentos de hadas, siempre trae un final feliz.	2
prem135	Para hacer frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo.	prem135_hyp0	La fuerza sola no es suficiente, también se necesita perseverancia.	0
prem135	Para hacer frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo.	prem135_hyp1	Para enfrentarse a una realidad primero hay que estar preparado.	1
prem135	Para hacer frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo.	prem135_hyp2	La comunicación es el primer paso contra una realidad impuesta por la fuerza.	2
prem136	Junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulaciones Oficiales otorgadas por el Gobierno Vasco.	prem136_hyp0	El curso de Monitor de Tiempo Libre es de 150 horas y se puede realizar tanto de forma extensiva como intensiva.	0
prem136	Junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulaciones Oficiales otorgadas por el Gobierno Vasco.	prem136_hyp1	Los cursos son las mejores formas de aprender cosas nuevas.	1
prem136	Junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulaciones Oficiales otorgadas por el Gobierno Vasco.	prem136_hyp2	El curso de Monitor de Tiempo Libre está entre las Titulaciones Oficiales expedidas por el gobierno central.	2
prem137	Los Premios ON Bizkaia reconocen la contribución de las empresas en la creación de actividad económica y puestos de trabajo.	prem137_hyp0	Este año se han creado 1.300.000 nuevos puestos de trabajo.	0
prem137	Los Premios ON Bizkaia reconocen la contribución de las empresas en la creación de actividad económica y puestos de trabajo.	prem137_hyp1	Los trabajos actuales son cada vez más avanzados en comparación con los de hace 1000 años.	1
prem137	Los Premios ON Bizkaia reconocen la contribución de las empresas en la creación de actividad económica y puestos de trabajo.	prem137_hyp2	Son puestos de trabajo temporales que se crean y por eso no deberíamos dar un premio.	2
prem138	Fue un gran placer llegar arriba.	prem138_hyp0	Cuando llegamos arriba las vistas eran hermosas.	0
prem138	Fue un gran placer llegar arriba.	prem138_hyp1	Cumplir los objetivos es increíble	1
prem138	Fue un gran placer llegar arriba.	prem138_hyp2	No llegamos arriba porque Mikel se rompió la pierna.	2
prem139	Se organizarán cursos específicos a lo largo del año para abordar diferentes temas: espacios, psicomotricidad...	prem139_hyp0	Entre los cursos, el arte moderno abstracto es el mejor, Mikel ya se ha inscrito.	0
prem139	Se organizarán cursos específicos a lo largo del año para abordar diferentes temas: espacios, psicomotricidad...	prem139_hyp1	El objetivo de los cursos siempre es enseñar cosas nuevas a la gente.	1
prem139	Se organizarán cursos específicos a lo largo del año para abordar diferentes temas: espacios, psicomotricidad...	prem139_hyp2	Los cursos son inútiles porque la gente no aprende nada si no trabaja.	2
prem140	Ha hecho profundas reflexiones sobre el estado de nuestro arte.	prem140_hyp0	Hemos hablado mucho sobre nuestro arte.	0
prem140	Ha hecho profundas reflexiones sobre el estado de nuestro arte.	prem140_hyp1	El arte que cada uno tiene es único.	1
prem140	Ha hecho profundas reflexiones sobre el estado de nuestro arte.	prem140_hyp2	No nos importa nuestro arte.	2
prem141	Han organizado más actividades esta semana dentro de la campaña anticapitalista.	prem141_hyp0	Entre las nuevas iniciativas hay un concierto.	0
prem141	Han organizado más actividades esta semana dentro de la campaña anticapitalista.	prem141_hyp1	Las campañas anticapitalistas y las campañas antisocialistas son opuestas.	1
prem141	Han organizado más actividades esta semana dentro de la campaña anticapitalista.	prem141_hyp2	Han suspendido la campaña anticapitalista debido a que no se presentó la gente.	2
prem142	"Para modificar estas direcciones, debes acceder a la sección ""Mis Datos"" de la sede electrónica."	prem142_hyp0	"Después de introducir mis datos, debes pulsar el botón ""OK""."	0
prem142	"Para modificar estas direcciones, debes acceder a la sección ""Mis Datos"" de la sede electrónica."	prem142_hyp1	Las direcciones de correo electrónico se utilizan para enviar mensajes.	1
prem142	"Para modificar estas direcciones, debes acceder a la sección ""Mis Datos"" de la sede electrónica."	prem142_hyp2	Es imposible cambiar las direcciones porque la página web se ha caído.	2
prem143	La transformación digital ha cambiado la forma de trabajar y relacionarse.	prem143_hyp0	La gente pasa más tiempo en el móvil y en el ordenador.	0
prem143	La transformación digital ha cambiado la forma de trabajar y relacionarse.	prem143_hyp1	La transformación digital es el siguiente avance que el mundo necesita.	1
prem143	La transformación digital ha cambiado la forma de trabajar y relacionarse.	prem143_hyp2	La gente trabaja como siempre.	2
prem144	Siempre hay motivo para quejarse, sobre todo cuando uno es débil y la ayuda nunca llega a ser perfecta.	prem144_hyp0	Con ayuda cualquiera puede hacer cualquier cosa.	0
prem144	Siempre hay motivo para quejarse, sobre todo cuando uno es débil y la ayuda nunca llega a ser perfecta.	prem144_hyp1	Todos necesitamos ayuda de vez en cuando.	1
prem144	Siempre hay motivo para quejarse, sobre todo cuando uno es débil y la ayuda nunca llega a ser perfecta.	prem144_hyp2	No hay gente débil, sino gente que no quiere trabajar.	2
prem145	No sabía que estaba muerto.	prem145_hyp0	Parecía que estaba muerto.	0
prem145	No sabía que estaba muerto.	prem145_hyp1	Las personas que están muertas no se mueven.	1
prem145	No sabía que estaba muerto.	prem145_hyp2	No estaba muerta, estaba dormida.	2
prem146	Me quedé completamente conmovido con esta despedida inesperada.	prem146_hyp0	Afortunadamente fue una buena sorpresa.	0
prem146	Me quedé completamente conmovido con esta despedida inesperada.	prem146_hyp1	Las sorpresas pueden ser buenas o malas.	1
prem146	Me quedé completamente conmovido con esta despedida inesperada.	prem146_hyp2	Me enteré de esa sorpresa hace muchas semanas.	2
prem147	Samsung tiene una smart school y propone dar clases con sus gafas Samsung Gear VR y sus pizarras MagiclWB S2.	prem147_hyp0	Samsung tendrá la clase tecnológica más avanzada del mundo.	0
prem147	Samsung tiene una smart school y propone dar clases con sus gafas Samsung Gear VR y sus pizarras MagiclWB S2.	prem147_hyp1	Samsung fabrica televisores, teléfonos móviles y cámaras.	1
prem147	Samsung tiene una smart school y propone dar clases con sus gafas Samsung Gear VR y sus pizarras MagiclWB S2.	prem147_hyp2	Samsung no puede dar clases con gafas de realidad virtual porque los niños estarían jugando.	2
prem148	El libro GETAIKO EUSKERA es el resultado del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio oral de Getaria.	prem148_hyp0	En el libro EUSKERA DE GUETARIA se puede encontrar el habla de Guetaria.	0
prem148	El libro GETAIKO EUSKERA es el resultado del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio oral de Getaria.	prem148_hyp1	No me gusta el libro EUSKERA DE GUETARIA.	1
prem148	El libro GETAIKO EUSKERA es el resultado del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio oral de Getaria.	prem148_hyp2	El libro EUSKERA DE GUETARIA recoge el euskera de Vizcaya.	2
prem149	En los inicios de la digitalización, se crearon las páginas web, y ofrecieron oportunidades para democratizar la comunicación.	prem149_hyp0	En los inicios de la digitalización, las páginas web se volvieron más conocidas.	0
prem149	En los inicios de la digitalización, se crearon las páginas web, y ofrecieron oportunidades para democratizar la comunicación.	prem149_hyp1	La digitalización ocurrió hace mucho tiempo.	1
prem149	En los inicios de la digitalización, se crearon las páginas web, y ofrecieron oportunidades para democratizar la comunicación.	prem149_hyp2	Al principio de la digitalización, las opciones de comunicación fueron destruidas.	2
prem150	Dos jóvenes chicas aparecieron para la entrega de premios, la introducción fue en euskera y ocasionalmente también, pero el contenido principal fue en castellano.	prem150_hyp0	Las chicas hablaron más en castellano que en euskera.	0
prem150	Dos jóvenes chicas aparecieron para la entrega de premios, la introducción fue en euskera y ocasionalmente también, pero el contenido principal fue en castellano.	prem150_hyp1	La entrega de premios fue en Lekeitio.	1
prem150	Dos jóvenes chicas aparecieron para la entrega de premios, la introducción fue en euskera y ocasionalmente también, pero el contenido principal fue en castellano.	prem150_hyp2	Las chicas hablaron en inglés durante la entrega de premios.	2
prem151	Es totalmente recomendable conocer el monte San Antón (el ratón).	prem151_hyp0	Vale la pena conocer la media de San Antón.	0
prem151	Es totalmente recomendable conocer el monte San Antón (el ratón).	prem151_hyp1	El Monte San Antón está en España.	1
prem151	Es totalmente recomendable conocer el monte San Antón (el ratón).	prem151_hyp2	El monte San Antón es muy feo.	2
prem152	Nos encontramos con Lili cara a cara.	prem152_hyp0	Vimos la flor.	0
prem152	Nos encontramos con Lili cara a cara.	prem152_hyp1	La flor estaba muy bonita.	1
prem152	Nos encontramos con Lili cara a cara.	prem152_hyp2	Hace mucho que no vemos a Lili.	2
prem153	El sol no es más que una circunferencia cada vez más roja en los ojos del adolescente.	prem153_hyp0	Los adolescentes no prestan mucha atención a todas las demás cosas.	0
prem153	El sol no es más que una circunferencia cada vez más roja en los ojos del adolescente.	prem153_hyp1	Los adolescentes son muy divertidos.	1
prem153	El sol no es más que una circunferencia cada vez más roja en los ojos del adolescente.	prem153_hyp2	Los adolescentes se dan cuenta de todo.	2
prem154	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp0	El grupo Solte ha preparado un nuevo videoclip.	0
prem154	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp1	La famosa canción ha ganado mucho en poco tiempo.	1
prem154	"El grupo Solte ha preparado un innovador videoclip con la canción ""Eraldatutako mundua"" de su último disco 'IXA' (Taupaka elkartea, 2016)."	prem154_hyp2	El grupo de solteros se ha retirado y no harán nada más.	2
prem155	La transformación digital supone un gran cambio de paradigma en el ámbito cultural y creativo.	prem155_hyp0	La transformación digital te ofrece más oportunidades en el ámbito cultural y creativo.	0
prem155	La transformación digital supone un gran cambio de paradigma en el ámbito cultural y creativo.	prem155_hyp1	La transformación digital todavía puede traer muchas innovaciones a nuestra sociedad.	1
prem155	La transformación digital supone un gran cambio de paradigma en el ámbito cultural y creativo.	prem155_hyp2	La transformación digital supone un pequeño cambio de paradigma en el ámbito cultural y creativo.	2
prem156	La Unión Europea ha sido durante muchas décadas la referencia del primer mundo en cuanto a democracia, igualdad, seguridad y bienestar.	prem156_hyp0	La Unión Europea es una referencia del primer mundo en muchos ámbitos.	0
prem156	La Unión Europea ha sido durante muchas décadas la referencia del primer mundo en cuanto a democracia, igualdad, seguridad y bienestar.	prem156_hyp1	Hay varios países en la Unión Europea.	1
prem156	La Unión Europea ha sido durante muchas décadas la referencia del primer mundo en cuanto a democracia, igualdad, seguridad y bienestar.	prem156_hyp2	Estados Unidos ha sido la referencia del primer mundo en democracia, igualdad, seguridad y bienestar.	2
prem157	Miramos la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidad y barato.	prem157_hyp0	Si miráramos la vida a través de la lógica comercial todo sería más fácil.	0
prem157	Miramos la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidad y barato.	prem157_hyp1	La lógica comercial es un concepto nuevo de la actualidad.	1
prem157	Miramos la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidad y barato.	prem157_hyp2	Miramos la vida con lógica comercial: todo difícil, incómodo, inmutable, mediocre y caro.	2
prem158	En la Audiencia Nacional, ante el juez, no ratificaron la declaración.	prem158_hyp0	No le confesaron al juez lo que debían confesar.	0
prem158	En la Audiencia Nacional, ante el juez, no ratificaron la declaración.	prem158_hyp1	Se deciden en la Audiencia Nacional.	1
prem158	En la Audiencia Nacional, ante el juez, no ratificaron la declaración.	prem158_hyp2	Lo confesaron todo ante el juez.	2
prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de las jornadas Parrapean Komiki Egunak dedicadas al cómic vasco.	prem159_hyp0	Antton Olariaga ganará el premio Joseph Camino por su trabajo realizado.	0
prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de las jornadas Parrapean Komiki Egunak dedicadas al cómic vasco.	prem159_hyp1	Joseph Camino murió en 2015.	1
prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de las jornadas Parrapean Komiki Egunak dedicadas al cómic vasco.	prem159_hyp2	Joseph Camino recibirá el premio en Madrid.	2
prem160	Ayer vi por un momento al actor gallego Nancho Novo en la televisión en el papel del padre de Jesús, tremendamente serio.	prem160_hyp0	Ayer vi una película tremendamente seria por un momento.	0
prem160	Ayer vi por un momento al actor gallego Nancho Novo en la televisión en el papel del padre de Jesús, tremendamente serio.	prem160_hyp1	El actor Nacho Novo nació el 17 de septiembre de 1958.	1
prem160	Ayer vi por un momento al actor gallego Nancho Novo en la televisión en el papel del padre de Jesús, tremendamente serio.	prem160_hyp2	El actor Nacho Novo siempre interpreta papeles cómicos.	2
prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de septiembre en cumplimiento de una orden judicial de desalojo.	prem161_hyp0	El local ha estado abierto poco más de un mes.	0
prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de septiembre en cumplimiento de una orden judicial de desalojo.	prem161_hyp1	Me gustaba mucho el local.	1
prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de septiembre en cumplimiento de una orden judicial de desalojo.	prem161_hyp2	El local inaugurado el 13 de julio sigue abierto y nunca ha cerrado.	2
prem162	Una noche, mientras Lucia y Miren estaban tomando unos vinos, invitaron a Andrea a la casa del jefe, y los tres mantuvieron relaciones sexuales.	prem162_hyp0	Tuvieron relaciones sexuales el día que estuvieron en la casa del jefe.	0
prem162	Una noche, mientras Lucia y Miren estaban tomando unos vinos, invitaron a Andrea a la casa del jefe, y los tres mantuvieron relaciones sexuales.	prem162_hyp1	Hay que tener mucho cuidado con las enfermedades de transmisión sexual al mantener relaciones sexuales.	1
prem162	Una noche, mientras Lucia y Miren estaban tomando unos vinos, invitaron a Andrea a la casa del jefe, y los tres mantuvieron relaciones sexuales.	prem162_hyp2	Lucía, Miren y Andrea son vírgenes.	2
prem163	Próximamente se anunciará qué sala proyectará la película.	prem163_hyp0	Se verá en una sala de cine.	0
prem163	Próximamente se anunciará qué sala proyectará la película.	prem163_hyp1	La gente está ansiosa por ver la película.	1
prem163	Próximamente se anunciará qué sala proyectará la película.	prem163_hyp2	Se anunciará tarde en qué sala se ha proyectado.	2
prem164	Nuestro campo ha sufrido, y tenemos una gran capacidad de adaptación.	prem164_hyp0	Se realizan muchos trabajos arduos en nuestro campo.	0
prem164	Nuestro campo ha sufrido, y tenemos una gran capacidad de adaptación.	prem164_hyp1	Aunque sea sufrido, nos gusta mucho nuestro campo.	1
prem164	Nuestro campo ha sufrido, y tenemos una gran capacidad de adaptación.	prem164_hyp2	En nuestro campo no hacemos nada, es muy aburrido.	2
prem165	Tiene como objetivo impulsar la economía de Orduña y es miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del País Vasco.	prem165_hyp0	Quiere ayudar a la economía de Orduña.	0
prem165	Tiene como objetivo impulsar la economía de Orduña y es miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del País Vasco.	prem165_hyp1	Orduña está situada en Álava.	1
prem165	Tiene como objetivo impulsar la economía de Orduña y es miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del País Vasco.	prem165_hyp2	La Red de Agencias de Desarrollo de Euskadi no tiene miembros.	2
prem166	Las personas que disponen de menos tiempo también tienen la opción de realizar cursos más cortos.	prem166_hyp0	También piensan en las personas que tienen menos tiempo.	0
prem166	Las personas que disponen de menos tiempo también tienen la opción de realizar cursos más cortos.	prem166_hyp1	No sabía que había ese tipo de oportunidades en ese curso.	1
prem166	Las personas que disponen de menos tiempo también tienen la opción de realizar cursos más cortos.	prem166_hyp2	Las personas que disponen de menos tiempo también tienen la opción de realizar cursos más largos.	2
prem167	Después de haber sido durante tres años y medio un punto de encuentro para los jóvenes del barrio, el Gaztetxe Lakomi cerró sus puertas en noviembre de 2011.	prem167_hyp0	Hoy en día el Gaztetxe Lakomi no está abierto.	0
