ann_id	change_type	prem_id	premise	hypothesis	label
2	dialectal	prem111	El guía proporcionó datos interesantes y fue muy entretenido	El conductor se ha entretenido dando datos que le han resultado interesantes.	1
2	dialectal	prem112	era un sueño de hase tiempo conoser Praga	Conoce Praga desde hace tiempo.	2
2	dialectal	prem112	era un sueño de hase tiempo conoser Praga	Ha soñado que conocía Praga.	1
2	dialectal	prem112	era un sueño de hase tiempo conoser Praga	Ha tenido muchas ganas de conocer Praga durante mucho tiempo.	0
5	dialectal	prem113	Lo que no movemo en el mundo del euhkera sabemo mu bien lo agotaó que e la defensa de nuehtro interese.	Los que nos movemos en el mundo del euskera lo pasamos bien defendiendo nuestros intereses.	2
5	dialectal	prem113	Lo que no movemo en el mundo del euhkera sabemo mu bien lo agotaó que e la defensa de nuehtro interese.	Los que nos movemos en el mundo del euskera estamos cansados de defender nuestros intereses.	1
5	dialectal	prem113	Lo que no movemo en el mundo del euhkera sabemo mu bien lo agotaó que e la defensa de nuehtro interese.	Los que nos movemos en el mundo del euskera sabemos lo agotador que resulta defender nuestros intereses.	0
2	dialectal	prem114	Amason presentó una patente para realisar entregas con drones.	Amazon ha distribuido drones para introducir patentes.	1
2	dialectal	prem114	Amason presentó una patente para realisar entregas con drones.	Amazon está esperando a que se apruebe la patente para realizar repartos con drones.	2
2	dialectal	prem114	Amason presentó una patente para realisar entregas con drones.	Amazon ha enviado la patente para distribuir paquetes con drones.	0
2	dialectal	prem115	Numerosos vesinos de Santutxu se asercaron a los alrededores de Gastetxe para protestar contra su sierre	Mucha gente que vive en Santutxu ha venido a pedir que se mantenga abierto el gaztetxe.	0
2	dialectal	prem115	Numerosos vesinos de Santutxu se asercaron a los alrededores de Gastetxe para protestar contra su sierre	Numerosos vecinos de Santutxu han rodeado el gaztetxe para protestar contra su cierre.	1
2	dialectal	prem115	Numerosos vesinos de Santutxu se asercaron a los alrededores de Gastetxe para protestar contra su sierre	Numerosos vecinos de Santutxu se han acercado para pedir el cierre del gaztetxe.	2
5	dialectal	prem116	La música ha sío mu importante en mi vida.	La importancia que tiene la música en mi vida es nueva.	2
5	dialectal	prem116	La música ha sío mu importante en mi vida.	Se dice que la música es muy importante en la vida.	1
5	dialectal	prem116	La música ha sío mu importante en mi vida.	He sentido la importancia de la música a lo largo de la vida.	0
2	dialectal	prem117	La fuersa en sí es natural, por lo tanto su uso no puede ser boueno o malo como un valor absoluto	No podemos normalizar el juzgar si quien ha recurrido al uso de la fuerza es bueno o malo.	1
2	dialectal	prem117	La fuersa en sí es natural, por lo tanto su uso no puede ser boueno o malo como un valor absoluto	Como la fuerza es natural, no hay manera absoluta de decir si su uso es bueno o malo.	0
2	dialectal	prem117	La fuersa en sí es natural, por lo tanto su uso no puede ser boueno o malo como un valor absoluto	Para saber si el uso de la fuerza es bueno o malo, los valores absolutos son lo más natural posible.	2
2	dialectal	prem118	En momentos espesíficos se manifiesta claramente la respuesta y el compromiso de la gente	La gente responde a los problemas en momentos específicos.	0
2	dialectal	prem118	En momentos espesíficos se manifiesta claramente la respuesta y el compromiso de la gente	La gente siempre está dispuesta a hacer cualquier cosa.	1
2	dialectal	prem118	En momentos espesíficos se manifiesta claramente la respuesta y el compromiso de la gente	En momentos específicos la gente tiene miedo	2
2	dialectal	prem119	El objetivo de mañana será realisar aportasiones a los 18 proyectos propuestos dentro de la dinámica Gasteok Eraikitzen	Entre los proyectos está la construcción de un nuevo gaztetxe.	0
2	dialectal	prem119	El objetivo de mañana será realisar aportasiones a los 18 proyectos propuestos dentro de la dinámica Gasteok Eraikitzen	La contribución de mañana se trasladará a la próxima semana.	2
2	dialectal	prem119	El objetivo de mañana será realisar aportasiones a los 18 proyectos propuestos dentro de la dinámica Gasteok Eraikitzen	Gazteok Eraikitzen se creó en marzo de 2018.	1
2	dialectal	prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura , sino un gesto de dependensia y sumisión	Es necesario respetar otros idiomas.	2
2	dialectal	prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura , sino un gesto de dependensia y sumisión	Aprender otros idiomas es bueno para las personas.	1
2	dialectal	prem120	Si yo aprendo el idioma del otro, pero el otro no respeta el mío, hablar su idioma no es un gesto de apertura , sino un gesto de dependensia y sumisión	Si otra persona no respeta mi idioma, una cosa está clara: sus padres no cuidaron bien a sus hijos.	0
5	dialectal	prem121	E unermoso paraje donde la montaña y el ma se unen.	Las montañas y los mares están llenos de basura.	2
5	dialectal	prem121	E unermoso paraje donde la montaña y el ma se unen.	El mundo está lleno de lugares hermosos.	1
5	dialectal	prem121	E unermoso paraje donde la montaña y el ma se unen.	Donde se encuentran la montaña y el mar puedes encontrar la belleza.	0
2	dialectal	prem122	Se proponen herramientas para dar un impulso a la dinámiica de la propia asosiasión, empresa u organisasión	Cambiar la dinámica abre la mente de la gente.	1
2	dialectal	prem122	Se proponen herramientas para dar un impulso a la dinámiica de la propia asosiasión, empresa u organisasión	Cambiar la dinámica puede traer muchos problemas, por ejemplo incomodidad.	2
2	dialectal	prem122	Se proponen herramientas para dar un impulso a la dinámiica de la propia asosiasión, empresa u organisasión	La mejor manera de cambiar la dinámica es ponerse en la piel del otro.	0
2	dialectal	prem123	Lusía está casada con un hombre	Lucía está divorciada.	2
2	dialectal	prem123	Lusía está casada con un hombre	Un hombre está casado con Lucía.	0
2	dialectal	prem123	Lusía está casada con un hombre	Los hombres y las mujeres se casan frecuentemente.	1
5	dialectal	prem124	No hay nadie en el Paí Vasco que haya practicao el teatro dehde tanto punto de vihta como Lete	Lete no ha trabajado desde tantos puntos de vista.	2
5	dialectal	prem124	No hay nadie en el Paí Vasco que haya practicao el teatro dehde tanto punto de vihta como Lete	Se han realizado obras de teatro durante 500 años.	1
5	dialectal	prem124	No hay nadie en el Paí Vasco que haya practicao el teatro dehde tanto punto de vihta como Lete	Lete ganó muchos premios por su obra de teatro.	0
2	dialectal	prem125	El año pasado desidí que debía selebrar mi 40 aniversario por todo lo alto y con frecuensia	Me olvidé de mi 40 aniversario.	2
2	dialectal	prem125	El año pasado desidí que debía selebrar mi 40 aniversario por todo lo alto y con frecuensia	Los aniversarios son importantes.	1
2	dialectal	prem125	El año pasado desidí que debía selebrar mi 40 aniversario por todo lo alto y con frecuensia	En mi 40 cumpleaños tuve la fiesta del mundo.	0
2	dialectal	prem126	La sosiaded está dirigida por un Consejo de Administrasión que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Munisipal	Entre los partidos políticos se encuentran el PP, PNV, PSOE y Sumar.	0
2	dialectal	prem126	La sosiaded está dirigida por un Consejo de Administrasión que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Munisipal	El ayuntamiento no es de los políticos, sino de los funcionarios y de los ciudadanos.	2
2	dialectal	prem126	La sosiaded está dirigida por un Consejo de Administrasión que cuenta con representantes de todos los partidos políticos, y la Junta General es el propio Pleno Munisipal	El ayuntamiento trabaja junto con el Gobierno Vasco.	1
2	dialectal	prem127	Desde el prinsipio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados	Nuestro objetivo es tener hijos.	0
2	dialectal	prem127	Desde el prinsipio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados	Todos nuestros hijos e hijas deberían ser bilingües.	1
2	dialectal	prem127	Desde el prinsipio fijaron el objetivo: que nuestros hijos fueran bilingües equilibrados	No quieren tener hijos.	2
2	dialectal	prem128	El 1 de mayo de 2016, la Asosiasión de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio	El arte rupestre más antiguo data del año 600 a.C.	1
2	dialectal	prem128	El 1 de mayo de 2016, la Asosiasión de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio	El arte rupestre fue un grafiti.	2
2	dialectal	prem128	El 1 de mayo de 2016, la Asosiasión de Espeleología ADES descubrió un importante conjunto de arte rupestre en la cueva de Armintxe en Lekeitio	El arte rupestre trataba sobre la caza de un visón.	0
2	dialectal	prem129	Y compramos pan delisioso en el caserío de los mormones	El pan está bueno para uno o dos días.	1
2	dialectal	prem129	Y compramos pan delisioso en el caserío de los mormones	El pan que hemos comprado a los fantasmas es duro y sin sabor	2
2	dialectal	prem129	Y compramos pan delisioso en el caserío de los mormones	El pan que han hecho las hormigas está muy rico.	0
2	dialectal	prem130	Aunque denunsiaron la tortura, la notisia no se difundió	El mundo se sorprendió al descubrir que habían torturado.	2
2	dialectal	prem130	Aunque denunsiaron la tortura, la notisia no se difundió	Torturar a alguien es la peor cosa del mundo.	1
2	dialectal	prem130	Aunque denunsiaron la tortura, la notisia no se difundió	Estuvieron torturando a ese pobre hombre durante 3 años.	0
5	dialectal	prem131	El humó e mu variable, fluhtúa mucho.	Siempre hemos sabido que su humor es cambiante.	0
5	dialectal	prem131	El humó e mu variable, fluhtúa mucho.	El humor de una persona no es siempre el mismo.	1
5	dialectal	prem131	El humó e mu variable, fluhtúa mucho.	Siempre está contento.	2
2	dialectal	prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio sercano, o en un parking de pago	No vayas a San Sebastián, todo es muy caro.	2
2	dialectal	prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio sercano, o en un parking de pago	El transporte en autobús desde Bilbao a San Sebastián tarda aproximadamente una hora y media.	1
2	dialectal	prem132	Ya que puedes ir a San Sebastián en transporte público, o aparcar en algún barrio sercano, o en un parking de pago	Si van a tomar transporte público, cojan el autobús, ni se les ocurra tomar el tren.	0
2	dialectal	prem133	El documental comensará a las seis de la tarde en el gastetxe Ustaldi	Al centro juvenil Uztaldi se le ha roto la televisión.	2
2	dialectal	prem133	El documental comensará a las seis de la tarde en el gastetxe Ustaldi	El centro juvenil está lleno de jóvenes.	1
2	dialectal	prem133	El documental comensará a las seis de la tarde en el gastetxe Ustaldi	El gaztetxe está abierto por las tardes.	0
2	dialectal	prem134	Los finales felises que promete la monogamia fiel no son tan comunes como se cree	La monogamia y la poligamia son opuestas.	1
2	dialectal	prem134	Los finales felises que promete la monogamia fiel no son tan comunes como se cree	La monogamia, como en los cuentos de hadas, siempre trae un final feliz.	2
2	dialectal	prem134	Los finales felises que promete la monogamia fiel no son tan comunes como se cree	Tienes que trabajar para tener un final feliz.	0
2	dialectal	prem135	Para haser frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo	Para enfrentarse a una realidad primero hay que estar preparado.	1
2	dialectal	prem135	Para haser frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo	La fuerza sola no es suficiente, también se necesita perseverancia.	0
2	dialectal	prem135	Para haser frente a una realidad impuesta por la fuerza, la fuerza es necesaria, ante todo	La comunicación es el primer paso contra una realidad impuesta por la fuerza.	2
2	dialectal	prem136	junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulasiones Ofisiales otorgadas por el Gobierno Vasco	El curso de Monitor de Tiempo Libre es de 150 horas y se puede realizar tanto de forma extensiva como intensiva.	0
2	dialectal	prem136	junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulasiones Ofisiales otorgadas por el Gobierno Vasco	El curso de Monitor de Tiempo Libre está entre las Titulaciones Oficiales expedidas por el gobierno central.	2
2	dialectal	prem136	junto con los cursos de Monitor y Director de Tiempo Libre, se encuentra entre las Titulasiones Ofisiales otorgadas por el Gobierno Vasco	Los cursos son las mejores formas de aprender cosas nuevas.	1
2	dialectal	prem137	Los Premios ON Bizkaia reconosen la contribusión de las empresas en la creasión de actividad económica y puestos de trabajo	Son puestos de trabajo temporales que se crean y por eso no deberíamos dar un premio.	2
2	dialectal	prem137	Los Premios ON Bizkaia reconosen la contribusión de las empresas en la creasión de actividad económica y puestos de trabajo	Los trabajos actuales son cada vez más avanzados en comparación con los de hace 1000 años.	1
2	dialectal	prem137	Los Premios ON Bizkaia reconosen la contribusión de las empresas en la creasión de actividad económica y puestos de trabajo	Este año se han creado 1.300.000 nuevos puestos de trabajo.	0
2	dialectal	prem138	Fue un gran plaser llegar arriba	Cumplir los objetivos es increíble	1
2	dialectal	prem138	Fue un gran plaser llegar arriba	Cuando llegamos arriba las vistas eran hermosas.	0
2	dialectal	prem138	Fue un gran plaser llegar arriba	No llegamos arriba porque Mikel se rompió la pierna.	2
2	dialectal	prem139	Se otorgarán cursos espesíficos a lo largo del año para abordar diferentes temas: espasios, psicomotrisidad,	El objetivo de los cursos siempre es enseñar cosas nuevas a la gente.	1
2	dialectal	prem139	Se otorgarán cursos espesíficos a lo largo del año para abordar diferentes temas: espasios, psicomotrisidad,	Entre los cursos, el arte moderno abstracto es el mejor, Mikel ya se ha inscrito.	0
2	dialectal	prem139	Se otorgarán cursos espesíficos a lo largo del año para abordar diferentes temas: espasios, psicomotrisidad,	Los cursos son inútiles porque la gente no aprende nada si no trabaja.	2
2	dialectal	prem140	Hizo profundas reflexiones sobre el estado de nuestro arte	Hemos hablado mucho sobre nuestro arte.	0
2	dialectal	prem140	Hizo profundas reflexiones sobre el estado de nuestro arte	No nos importa nuestro arte.	2
2	dialectal	prem140	Hizo profundas reflexiones sobre el estado de nuestro arte	El arte que cada uno tiene es único.	1
2	dialectal	prem141	han organisado más actividades esta semana dentro de la campaña anticapitalista	Han suspendido la campaña anticapitalista debido a que no se presentó la gente.	2
2	dialectal	prem141	han organisado más actividades esta semana dentro de la campaña anticapitalista	Entre las nuevas iniciativas hay un concierto.	0
2	dialectal	prem141	han organisado más actividades esta semana dentro de la campaña anticapitalista	Las campañas anticapitalistas y las campañas antisocialistas son opuestas.	1
2	dialectal	prem142	"Para modificar estas direcsiones, debes acseder a la secsión ""Mis Datos"" de la sede electrónica"	Las direcciones de correo electrónico se utilizan para enviar mensajes.	1
2	dialectal	prem142	"Para modificar estas direcsiones, debes acseder a la secsión ""Mis Datos"" de la sede electrónica"	Es imposible cambiar las direcciones porque la página web se ha caído.	2
2	dialectal	prem142	"Para modificar estas direcsiones, debes acseder a la secsión ""Mis Datos"" de la sede electrónica"	"Después de introducir mis datos, debes pulsar el botón ""OK""."	0
2	dialectal	prem143	La transformasión digital cambió la forma de trabajar y relasionarse	La transformación digital es el siguiente avance que el mundo necesita.	1
2	dialectal	prem143	La transformasión digital cambió la forma de trabajar y relasionarse	La gente pasa más tiempo en el móvil y en el ordenador.	0
2	dialectal	prem143	La transformasión digital cambió la forma de trabajar y relasionarse	La gente trabaja como siempre.	2
5	dialectal	prem144	Siempre hay motivo pa quejarse, sobre to cuando uno e débi y layuda nunca llega a se perfehta.	Con ayuda cualquiera puede hacer cualquier cosa.	0
5	dialectal	prem144	Siempre hay motivo pa quejarse, sobre to cuando uno e débi y layuda nunca llega a se perfehta.	No hay gente débil, sino gente que no quiere trabajar.	2
5	dialectal	prem144	Siempre hay motivo pa quejarse, sobre to cuando uno e débi y layuda nunca llega a se perfehta.	Todos necesitamos ayuda de vez en cuando.	1
5	dialectal	prem145	No sabía que ehtaba muerto.	No estaba muerta, estaba dormida.	2
5	dialectal	prem145	No sabía que ehtaba muerto.	Las personas que están muertas no se mueven.	1
5	dialectal	prem145	No sabía que ehtaba muerto.	Parecía que estaba muerto.	0
5	dialectal	prem146	Me quedé completamente conmovío con ehta dehpedía inehperá.	Me enteré de esa sorpresa hace muchas semanas.	2
5	dialectal	prem146	Me quedé completamente conmovío con ehta dehpedía inehperá.	Las sorpresas pueden ser buenas o malas.	1
5	dialectal	prem146	Me quedé completamente conmovío con ehta dehpedía inehperá.	Afortunadamente fue una buena sorpresa.	0
2	dialectal	prem147	Samsung tiene una esmart escul y propone dar clases con sus gafas Sansung Gear VR y sus pisarras MagiclWB S2	Samsung fabrica televisores, teléfonos móviles y cámaras.	1
2	dialectal	prem147	Samsung tiene una esmart escul y propone dar clases con sus gafas Sansung Gear VR y sus pisarras MagiclWB S2	Samsung tendrá la clase tecnológica más avanzada del mundo.	0
2	dialectal	prem147	Samsung tiene una esmart escul y propone dar clases con sus gafas Sansung Gear VR y sus pisarras MagiclWB S2	Samsung no puede dar clases con gafas de realidad virtual porque los niños estarían jugando.	2
5	dialectal	prem148	El libro GETAIKO EUSKERA e el resultao del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio ora de Getaria.	En el libro EUSKERA DE GUETARIA se puede encontrar el habla de Guetaria.	0
5	dialectal	prem148	El libro GETAIKO EUSKERA e el resultao del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio ora de Getaria.	El libro EUSKERA DE GUETARIA recoge el euskera de Vizcaya.	2
5	dialectal	prem148	El libro GETAIKO EUSKERA e el resultao del proyecto GETARIAKO AHOTSAK, que recopila el habla y el patrimonio ora de Getaria.	No me gusta el libro EUSKERA DE GUETARIA.	1
2	dialectal	prem149	En los inisios de la digitalisasión, se crearon las páginas web, y ofresieron oportunidades para democratisar la comunicasión	En los inicios de la digitalización, las páginas web se volvieron más conocidas.	0
2	dialectal	prem149	En los inisios de la digitalisasión, se crearon las páginas web, y ofresieron oportunidades para democratisar la comunicasión	La digitalización ocurrió hace mucho tiempo.	1
2	dialectal	prem149	En los inisios de la digitalisasión, se crearon las páginas web, y ofresieron oportunidades para democratisar la comunicasión	Al principio de la digitalización, las opciones de comunicación fueron destruidas.	2
2	dialectal	prem150	Dos jóvenes chicas aparesieron para la entrega de premios, la introducsión fue en euskera y ocasionalmente también, pero el contenido prinsipal fue en castellano	La entrega de premios fue en Lekeitio.	1
2	dialectal	prem150	Dos jóvenes chicas aparesieron para la entrega de premios, la introducsión fue en euskera y ocasionalmente también, pero el contenido prinsipal fue en castellano	Las chicas hablaron en inglés durante la entrega de premios.	2
2	dialectal	prem150	Dos jóvenes chicas aparesieron para la entrega de premios, la introducsión fue en euskera y ocasionalmente también, pero el contenido prinsipal fue en castellano	Las chicas hablaron más en castellano que en euskera.	0
3	dialectal	prem151	Ej totalmente recomendable conocer el monte San Antón (el ratón).	El Monte San Antón está en España.	1
3	dialectal	prem151	Ej totalmente recomendable conocer el monte San Antón (el ratón).	Vale la pena conocer la media de San Antón.	0
3	dialectal	prem151	Ej totalmente recomendable conocer el monte San Antón (el ratón).	El monte San Antón es muy feo.	2
3	dialectal	prem152	Noj encontramo con Lili cara a cara.	Vimos la flor.	0
3	dialectal	prem152	Noj encontramo con Lili cara a cara.	Hace mucho que no vemos a Lili.	2
3	dialectal	prem152	Noj encontramo con Lili cara a cara.	La flor estaba muy bonita.	1
3	dialectal	prem153	El sol no ej maj que una circunferencia cada vej maj roja en losojo del adolescente.	Los adolescentes se dan cuenta de todo.	2
3	dialectal	prem153	El sol no ej maj que una circunferencia cada vej maj roja en losojo del adolescente.	Los adolescentes son muy divertidos.	1
3	dialectal	prem153	El sol no ej maj que una circunferencia cada vej maj roja en losojo del adolescente.	Los adolescentes no prestan mucha atención a todas las demás cosas.	0
3	dialectal	prem154	"El grupo Solte ha preparado un innovador vidioclic con la canción ""Eraldatutako mundua"" de su último dijco 'IXA' (Taupaka elkartea, 2016)"	La famosa canción ha ganado mucho en poco tiempo.	1
3	dialectal	prem154	"El grupo Solte ha preparado un innovador vidioclic con la canción ""Eraldatutako mundua"" de su último dijco 'IXA' (Taupaka elkartea, 2016)"	El grupo de solteros se ha retirado y no harán nada más.	2
3	dialectal	prem154	"El grupo Solte ha preparado un innovador vidioclic con la canción ""Eraldatutako mundua"" de su último dijco 'IXA' (Taupaka elkartea, 2016)"	El grupo Solte ha preparado un nuevo videoclip.	0
3	dialectal	prem155	La tranformación digital conlleva un gran cambio de paradigma en el ámbito cultural y creativo.	La transformación digital supone un pequeño cambio de paradigma en el ámbito cultural y creativo.	2
3	dialectal	prem155	La tranformación digital conlleva un gran cambio de paradigma en el ámbito cultural y creativo.	La transformación digital todavía puede traer muchas innovaciones a nuestra sociedad.	1
3	dialectal	prem155	La tranformación digital conlleva un gran cambio de paradigma en el ámbito cultural y creativo.	La transformación digital te ofrece más oportunidades en el ámbito cultural y creativo.	0
3	dialectal	prem156	La Unión Europea ha sido durante muchaj décadaj la referencia del primer mundo en cuanto a democracia, igualdá, seguridá y bienejtar.	Estados Unidos ha sido la referencia del primer mundo en democracia, igualdad, seguridad y bienestar.	2
3	dialectal	prem156	La Unión Europea ha sido durante muchaj décadaj la referencia del primer mundo en cuanto a democracia, igualdá, seguridá y bienejtar.	Hay varios países en la Unión Europea.	1
3	dialectal	prem156	La Unión Europea ha sido durante muchaj décadaj la referencia del primer mundo en cuanto a democracia, igualdá, seguridá y bienejtar.	La Unión Europea es una referencia del primer mundo en muchos ámbitos.	0
3	dialectal	prem157	Miramoj la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidá y barato.	Si miráramos la vida a través de la lógica comercial todo sería más fácil.	0
3	dialectal	prem157	Miramoj la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidá y barato.	Miramos la vida con lógica comercial: todo difícil, incómodo, inmutable, mediocre y caro.	2
3	dialectal	prem157	Miramoj la vida con lógica comercial: todo fácil, cómodo, intercambiable, de calidá y barato.	La lógica comercial es un concepto nuevo de la actualidad.	1
3	dialectal	prem158	En lAudiencia Nacional, ante el juez, no ratificaron la declaración.	No le confesaron al juez lo que debían confesar.	0
3	dialectal	prem158	En lAudiencia Nacional, ante el juez, no ratificaron la declaración.	Lo confesaron todo ante el juez.	2
3	dialectal	prem158	En lAudiencia Nacional, ante el juez, no ratificaron la declaración.	Se deciden en la Audiencia Nacional.	1
3	dialectal	prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de laj jornadaj Parrapean Komiki Egunak dedicadaj a la hijtorieta vajca.	Joseph Camino recibirá el premio en Madrid.	2
3	dialectal	prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de laj jornadaj Parrapean Komiki Egunak dedicadaj a la hijtorieta vajca.	Joseph Camino murió en 2015.	1
3	dialectal	prem159	Antton Olariaga recibirá el premio Joseph Camino en Santutxu, dentro de laj jornadaj Parrapean Komiki Egunak dedicadaj a la hijtorieta vajca.	Antton Olariaga ganará el premio Joseph Camino por su trabajo realizado.	0
3	dialectal	prem160	Ayer vi por un momento alactor gallego Nancho Novo en la televisión en el papel del padre de Jesú, tremendamente serio.	El actor Nacho Novo siempre interpreta papeles cómicos.	2
3	dialectal	prem160	Ayer vi por un momento alactor gallego Nancho Novo en la televisión en el papel del padre de Jesú, tremendamente serio.	El actor Nacho Novo nació el 17 de septiembre de 1958.	1
3	dialectal	prem160	Ayer vi por un momento alactor gallego Nancho Novo en la televisión en el papel del padre de Jesú, tremendamente serio.	Ayer vi una película tremendamente seria por un momento.	0
3	dialectal	prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de segtiembre en cumplimiento e una orden judicial de desalojo.	Me gustaba mucho el local.	1
3	dialectal	prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de segtiembre en cumplimiento e una orden judicial de desalojo.	El local inaugurado el 13 de julio sigue abierto y nunca ha cerrado.	2
3	dialectal	prem161	El local inaugurado el 13 de julio fue clausurado por la Ertzaintza el 28 de segtiembre en cumplimiento e una orden judicial de desalojo.	El local ha estado abierto poco más de un mes.	0
3	dialectal	prem162	Una noche, mientraj Lucia y Miren ejtaban tomando vino, invitaron a Andrea a la casa del jefe, y loj tre tuvieron relaciones sexuale.	Tuvieron relaciones sexuales el día que estuvieron en la casa del jefe.	0
3	dialectal	prem162	Una noche, mientraj Lucia y Miren ejtaban tomando vino, invitaron a Andrea a la casa del jefe, y loj tre tuvieron relaciones sexuale.	Hay que tener mucho cuidado con las enfermedades de transmisión sexual al mantener relaciones sexuales.	1
3	dialectal	prem162	Una noche, mientraj Lucia y Miren ejtaban tomando vino, invitaron a Andrea a la casa del jefe, y loj tre tuvieron relaciones sexuale.	Lucía, Miren y Andrea son vírgenes.	2
3	dialectal	prem163	Próximamente se anunciará en qué sala se proyectará la película.	Se anunciará tarde en qué sala se ha proyectado.	2
3	dialectal	prem163	Próximamente se anunciará en qué sala se proyectará la película.	La gente está ansiosa por ver la película.	1
3	dialectal	prem163	Próximamente se anunciará en qué sala se proyectará la película.	Se verá en una sala de cine.	0
3	dialectal	prem164	Nuejtro campo ha sufrido, y tenemo una gran capacidá de adagtación.	En nuestro campo no hacemos nada, es muy aburrido.	2
3	dialectal	prem164	Nuejtro campo ha sufrido, y tenemo una gran capacidá de adagtación.	Aunque sea sufrido, nos gusta mucho nuestro campo.	1
3	dialectal	prem164	Nuejtro campo ha sufrido, y tenemo una gran capacidá de adagtación.	Se realizan muchos trabajos arduos en nuestro campo.	0
3	dialectal	prem165	Tiene como ogjetivo impulsal la economía de Orduña y ej miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del Paíj Vajco.	Orduña está situada en Álava.	1
3	dialectal	prem165	Tiene como ogjetivo impulsal la economía de Orduña y ej miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del Paíj Vajco.	La Red de Agencias de Desarrollo de Euskadi no tiene miembros.	2
3	dialectal	prem165	Tiene como ogjetivo impulsal la economía de Orduña y ej miembro de la Red de Agencias de Desarrollo de la Red de Desarrollo del Paíj Vajco.	Quiere ayudar a la economía de Orduña.	0
3	dialectal	prem166	Laj personaj que dijponen de menoj tiempo también tienen la ogción de realizar cursoj máj corto.	También piensan en las personas que tienen menos tiempo.	0
3	dialectal	prem166	Laj personaj que dijponen de menoj tiempo también tienen la ogción de realizar cursoj máj corto.	No sabía que había ese tipo de oportunidades en ese curso.	1
3	dialectal	prem166	Laj personaj que dijponen de menoj tiempo también tienen la ogción de realizar cursoj máj corto.	Las personas que disponen de menos tiempo también tienen la opción de realizar cursos más largos.	2
3	dialectal	prem167	Dejpuéj de haber sido durante tres añoj y medio un punto de encuentro para lo jóvene del barrio, el Gaztetxe Lakomi cerró suj puertaj en noviembre de 2011.	Pasé mucho tiempo en el Rejuvenecimiento de Lakomi.	1
3	dialectal	prem167	Dejpuéj de haber sido durante tres añoj y medio un punto de encuentro para lo jóvene del barrio, el Gaztetxe Lakomi cerró suj puertaj en noviembre de 2011.	El Gaztetxe Lakomi permaneció abierto durante 10 años.	2
3	dialectal	prem167	Dejpuéj de haber sido durante tres añoj y medio un punto de encuentro para lo jóvene del barrio, el Gaztetxe Lakomi cerró suj puertaj en noviembre de 2011.	Hoy en día el Gaztetxe Lakomi no está abierto.	0
3	dialectal	prem168	Comenzando en Zeruko Argia en 1972, dio un giro a la hijtoria del humor gráfico vajco conun ejtilo innovador de gran personalidá.	Zeruko Argia tuvo influencia en la historia del humor gráfico vasco.	0
3	dialectal	prem168	Comenzando en Zeruko Argia en 1972, dio un giro a la hijtoria del humor gráfico vajco conun ejtilo innovador de gran personalidá.	Comenzando en Zeruko Argia en 2015, revolucionó la historia del humor gráfico vasco con un estilo innovador de gran personalidad.	2
3	dialectal	prem168	Comenzando en Zeruko Argia en 1972, dio un giro a la hijtoria del humor gráfico vajco conun ejtilo innovador de gran personalidá.	En 1972, además de Zeruko Argia, ocurrieron otras cosas.	1
3	dialectal	prem169	La playa de Gaztetape ejtá llena de piedraj; pero no encontramo con un bonito pulpo.	No hay pulpos en la playa de Gaztetape.	2
3	dialectal	prem169	La playa de Gaztetape ejtá llena de piedraj; pero no encontramo con un bonito pulpo.	La playa de Gaztetape no está cubierta de arena.	0
3	dialectal	prem169	La playa de Gaztetape ejtá llena de piedraj; pero no encontramo con un bonito pulpo.	Como el pulpo era muy venenoso, nunca volvimos a ir a la playa de Gaztetape.	1
3	dialectal	prem170	Sencuentra bajtante bien de salú y sigue firme en el trabajo, ejpecialmente con el alquiler de laj habitacione.	Tiene varias enfermedades y está trabajando bastante mal.	2
